"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain15-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 22:00:06 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 22:00:06
0,0,19-07 22:00:07
0,0,19-07 22:00:08
0,0,19-07 22:00:09
0,0,19-07 22:00:10
0,0,19-07 22:00:11
0,0,19-07 22:00:12
0,0,19-07 22:00:13
0,0,19-07 22:00:14
0,0,19-07 22:00:15
0,0,19-07 22:00:16
0,0,19-07 22:00:17
0,0,19-07 22:00:18
642331,0,19-07 22:00:19
1250311,0,19-07 22:00:20
1194139,0,19-07 22:00:21
1160185,0,19-07 22:00:22
932038,0,19-07 22:00:23
1113143,0,19-07 22:00:24
1216724,0,19-07 22:00:25
1217316,0,19-07 22:00:26
1214598,0,19-07 22:00:27
1141120,0,19-07 22:00:28
1213468,0,19-07 22:00:29
1228016,0,19-07 22:00:30
1225432,0,19-07 22:00:31
1187280,0,19-07 22:00:32
1112624,0,19-07 22:00:33
1177311,0,19-07 22:00:34
1235567,0,19-07 22:00:35
1226975,0,19-07 22:00:36
1229988,0,19-07 22:00:37
1136289,0,19-07 22:00:38
1270456,0,19-07 22:00:39
1228126,0,19-07 22:00:40
1250047,0,19-07 22:00:41
1247640,0,19-07 22:00:42
1115598,0,19-07 22:00:43
1162181,0,19-07 22:00:44
1112380,2136,19-07 22:00:45
1102493,0,19-07 22:00:46
791886,356,19-07 22:00:47
1120235,0,19-07 22:00:48
1251977,0,19-07 22:00:49
1195554,0,19-07 22:00:50
1207852,0,19-07 22:00:51
1188980,0,19-07 22:00:52
1100041,1068,19-07 22:00:53
1213701,0,19-07 22:00:54
1246046,0,19-07 22:00:55
1214552,1068,19-07 22:00:56
1204697,1068,19-07 22:00:57
1175755,356,19-07 22:00:58
1218728,712,19-07 22:00:59
1262336,0,19-07 22:01:00
1041636,356,19-07 22:01:01
1073737,712,19-07 22:01:02
1167181,0,19-07 22:01:03
1247065,0,19-07 22:01:04
1254797,0,19-07 22:01:05
1279532,0,19-07 22:01:06
1242128,0,19-07 22:01:07
675887,2136,19-07 22:01:08
776331,0,19-07 22:01:09
725702,356,19-07 22:01:10
1189841,0,19-07 22:01:11
1168868,0,19-07 22:01:12
1157251,0,19-07 22:01:13
1080459,0,19-07 22:01:14
1159440,0,19-07 22:01:15
1171996,0,19-07 22:01:16
1205676,0,19-07 22:01:17
1143298,0,19-07 22:01:18
1206500,0,19-07 22:01:19
1207868,0,19-07 22:01:20
1194516,0,19-07 22:01:21
1231200,0,19-07 22:01:22
1084692,0,19-07 22:01:23
1239728,0,19-07 22:01:24
1205621,0,19-07 22:01:25
1245975,0,19-07 22:01:26
1205200,0,19-07 22:01:27
1108325,0,19-07 22:01:28
1251881,0,19-07 22:01:29
1260888,0,19-07 22:01:30
1265774,0,19-07 22:01:31
1235471,0,19-07 22:01:32
1145012,0,19-07 22:01:33
1212323,0,19-07 22:01:34
1189034,0,19-07 22:01:35
1067639,2136,19-07 22:01:36
1193224,0,19-07 22:01:37
642226,712,19-07 22:01:38
1245735,0,19-07 22:01:39
1258352,0,19-07 22:01:40
1239977,0,19-07 22:01:41
1236726,0,19-07 22:01:42
1119376,0,19-07 22:01:43
1205444,1068,19-07 22:01:44
1240662,0,19-07 22:01:45
1215569,1424,19-07 22:01:46
1214273,356,19-07 22:01:47
1107007,356,19-07 22:01:48
1240370,0,19-07 22:01:49
1211917,1068,19-07 22:01:50
1243451,0,19-07 22:01:51
1170791,356,19-07 22:01:52
982838,712,19-07 22:01:53
1225048,0,19-07 22:01:54
1239765,0,19-07 22:01:55
1260877,0,19-07 22:01:56
1271596,0,19-07 22:01:57
1166617,0,19-07 22:01:58
768017,1068,19-07 22:01:59
725805,1424,19-07 22:02:00
514058,0,19-07 22:02:01
902643,0,19-07 22:02:02
1093439,0,19-07 22:02:03
1197553,0,19-07 22:02:04
1244493,0,19-07 22:02:05
1087936,0,19-07 22:02:06
1187139,0,19-07 22:02:07
1137364,0,19-07 22:02:08
1245806,0,19-07 22:02:09
1227572,0,19-07 22:02:10
1215088,0,19-07 22:02:11
1178920,0,19-07 22:02:12
1120576,0,19-07 22:02:13
1223812,0,19-07 22:02:14
1234128,0,19-07 22:02:15
1233113,0,19-07 22:02:16
1219906,0,19-07 22:02:17
1123618,0,19-07 22:02:18
1231568,0,19-07 22:02:19
1225248,0,19-07 22:02:20
1254933,0,19-07 22:02:21
1265930,0,19-07 22:02:22
