"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain38-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 22:00:07 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 22:00:07
0,0,19-07 22:00:08
0,0,19-07 22:00:09
0,0,19-07 22:00:10
0,0,19-07 22:00:11
0,0,19-07 22:00:12
0,0,19-07 22:00:13
0,0,19-07 22:00:14
0,0,19-07 22:00:15
0,0,19-07 22:00:16
0,0,19-07 22:00:17
0,0,19-07 22:00:18
0,0,19-07 22:00:19
0,0,19-07 22:00:20
706565,0,19-07 22:00:21
1230541,0,19-07 22:00:22
1042419,0,19-07 22:00:23
1174595,0,19-07 22:00:24
1048940,0,19-07 22:00:25
1189435,0,19-07 22:00:26
1151648,0,19-07 22:00:27
1114818,0,19-07 22:00:28
1194540,0,19-07 22:00:29
1186128,0,19-07 22:00:30
1232300,0,19-07 22:00:31
1235316,0,19-07 22:00:32
1134012,0,19-07 22:00:33
1216608,0,19-07 22:00:34
1226516,0,19-07 22:00:35
1241785,0,19-07 22:00:36
1224804,0,19-07 22:00:37
1131135,0,19-07 22:00:38
1245973,0,19-07 22:00:39
1257485,0,19-07 22:00:40
1265774,0,19-07 22:00:41
1258995,0,19-07 22:00:42
1128112,0,19-07 22:00:43
1258808,0,19-07 22:00:44
1199163,0,19-07 22:00:45
938493,1780,19-07 22:00:46
1168891,356,19-07 22:00:47
774770,0,19-07 22:00:48
1118993,712,19-07 22:00:49
1254299,0,19-07 22:00:50
1257501,0,19-07 22:00:51
1240998,0,19-07 22:00:52
1130056,0,19-07 22:00:53
1130956,0,19-07 22:00:54
1238713,1068,19-07 22:00:55
1201571,356,19-07 22:00:56
1240182,1068,19-07 22:00:57
1183178,0,19-07 22:00:58
1210377,356,19-07 22:00:59
1268981,356,19-07 22:01:00
1238859,0,19-07 22:01:01
1192240,0,19-07 22:01:02
1107491,1424,19-07 22:01:03
1083002,712,19-07 22:01:04
1282296,0,19-07 22:01:05
1270745,0,19-07 22:01:06
1273901,0,19-07 22:01:07
1159381,0,19-07 22:01:08
968481,1068,19-07 22:01:09
525838,712,19-07 22:01:10
764234,712,19-07 22:01:11
525393,0,19-07 22:01:12
1095176,0,19-07 22:01:13
1199555,0,19-07 22:01:14
1249949,0,19-07 22:01:15
1088995,0,19-07 22:01:16
1164204,0,19-07 22:01:17
1121136,0,19-07 22:01:18
1234676,0,19-07 22:01:19
1240558,0,19-07 22:01:20
1179080,0,19-07 22:01:21
1190348,0,19-07 22:01:22
1082856,0,19-07 22:01:23
1148340,0,19-07 22:01:24
1205112,0,19-07 22:01:25
1225368,0,19-07 22:01:26
1194301,0,19-07 22:01:27
1121959,0,19-07 22:01:28
1226623,0,19-07 22:01:29
1216826,0,19-07 22:01:30
1247677,0,19-07 22:01:31
1243068,0,19-07 22:01:32
1122438,0,19-07 22:01:33
1266867,0,19-07 22:01:34
1236656,0,19-07 22:01:35
1228553,0,19-07 22:01:36
1198594,0,19-07 22:01:37
1007512,2136,19-07 22:01:38
1114412,0,19-07 22:01:39
748119,712,19-07 22:01:40
1224071,0,19-07 22:01:41
1228012,0,19-07 22:01:42
1140177,0,19-07 22:01:43
1241814,0,19-07 22:01:44
1179312,0,19-07 22:01:45
1128771,0,19-07 22:01:46
1270604,0,19-07 22:01:47
1077586,1424,19-07 22:01:48
1202012,712,19-07 22:01:49
1205729,712,19-07 22:01:50
1269280,356,19-07 22:01:51
1259471,0,19-07 22:01:52
1137068,356,19-07 22:01:53
1182392,712,19-07 22:01:54
1114225,356,19-07 22:01:55
1236882,0,19-07 22:01:56
1275145,0,19-07 22:01:57
1126272,0,19-07 22:01:58
1252753,0,19-07 22:01:59
1239173,0,19-07 22:02:00
804401,2136,19-07 22:02:01
683166,356,19-07 22:02:02
627332,356,19-07 22:02:03
458809,0,19-07 22:02:04
1219129,0,19-07 22:02:05
1158048,0,19-07 22:02:06
1252727,0,19-07 22:02:07
984641,0,19-07 22:02:08
1193488,0,19-07 22:02:09
1171624,0,19-07 22:02:10
1233256,0,19-07 22:02:11
1214558,0,19-07 22:02:12
1126640,0,19-07 22:02:13
1233868,0,19-07 22:02:14
1236696,0,19-07 22:02:15
1229692,0,19-07 22:02:16
1218020,0,19-07 22:02:17
1097688,0,19-07 22:02:18
1220983,0,19-07 22:02:19
1184486,0,19-07 22:02:20
1244139,0,19-07 22:02:21
1241253,0,19-07 22:02:22
1176349,0,19-07 22:02:23
1276504,0,19-07 22:02:24
1272926,0,19-07 22:02:25
1282615,0,19-07 22:02:26
1262764,0,19-07 22:02:27
1154696,0,19-07 22:02:28
1142765,0,19-07 22:02:29
1210738,2136,19-07 22:02:30
911509,0,19-07 22:02:31
