"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain6-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 22:00:05 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 22:00:05
0,0,19-07 22:00:06
0,0,19-07 22:00:07
0,0,19-07 22:00:08
0,0,19-07 22:00:09
0,0,19-07 22:00:10
0,0,19-07 22:00:11
0,0,19-07 22:00:12
0,0,19-07 22:00:13
0,0,19-07 22:00:14
0,0,19-07 22:00:15
0,0,19-07 22:00:16
416032,0,19-07 22:00:17
1128224,0,19-07 22:00:18
1091651,0,19-07 22:00:19
1160216,0,19-07 22:00:20
943866,0,19-07 22:00:21
989831,0,19-07 22:00:22
1021444,0,19-07 22:00:23
1095808,0,19-07 22:00:24
1113290,0,19-07 22:00:25
1129148,0,19-07 22:00:26
1112068,0,19-07 22:00:27
1045160,0,19-07 22:00:28
1136636,0,19-07 22:00:29
1100472,0,19-07 22:00:30
1123600,0,19-07 22:00:31
1140084,0,19-07 22:00:32
1008905,0,19-07 22:00:33
1113727,0,19-07 22:00:34
1141275,0,19-07 22:00:35
1132276,0,19-07 22:00:36
1194231,0,19-07 22:00:37
1094728,0,19-07 22:00:38
1180382,0,19-07 22:00:39
1208151,0,19-07 22:00:40
1180308,0,19-07 22:00:41
1138936,0,19-07 22:00:42
1015938,0,19-07 22:00:43
911095,0,19-07 22:00:44
878273,2136,19-07 22:00:45
1045610,356,19-07 22:00:46
711602,356,19-07 22:00:47
1074639,0,19-07 22:00:48
1171800,0,19-07 22:00:49
1158169,0,19-07 22:00:50
1096998,0,19-07 22:00:51
1109340,0,19-07 22:00:52
969220,0,19-07 22:00:53
1147782,1068,19-07 22:00:54
1039786,1424,19-07 22:00:55
1237304,0,19-07 22:00:56
1120656,356,19-07 22:00:57
939419,712,19-07 22:00:58
1214780,356,19-07 22:00:59
1143743,356,19-07 22:01:00
1118686,0,19-07 22:01:01
1072609,712,19-07 22:01:02
970213,356,19-07 22:01:03
859943,0,19-07 22:01:04
1221141,0,19-07 22:01:05
1182233,0,19-07 22:01:06
1234413,0,19-07 22:01:07
1159764,0,19-07 22:01:08
1059079,0,19-07 22:01:09
477017,712,19-07 22:01:10
416078,0,19-07 22:01:11
602077,712,19-07 22:01:12
321842,712,19-07 22:01:13
834925,0,19-07 22:01:14
1158317,0,19-07 22:01:15
1013219,0,19-07 22:01:16
1144445,0,19-07 22:01:17
816845,0,19-07 22:01:18
988496,0,19-07 22:01:19
1067172,0,19-07 22:01:20
1155428,0,19-07 22:01:21
1135930,0,19-07 22:01:22
1045508,0,19-07 22:01:23
1090208,0,19-07 22:01:24
1090140,0,19-07 22:01:25
1087396,0,19-07 22:01:26
1093212,0,19-07 22:01:27
1027920,0,19-07 22:01:28
1125108,0,19-07 22:01:29
1088001,0,19-07 22:01:30
1125575,0,19-07 22:01:31
1113078,0,19-07 22:01:32
1064864,0,19-07 22:01:33
1088539,0,19-07 22:01:34
1113429,0,19-07 22:01:35
1188642,0,19-07 22:01:36
1162479,0,19-07 22:01:37
1041888,0,19-07 22:01:38
1145508,0,19-07 22:01:39
1071942,0,19-07 22:01:40
997755,0,19-07 22:01:41
870836,2136,19-07 22:01:42
932830,356,19-07 22:01:43
684949,0,19-07 22:01:44
1091514,0,19-07 22:01:45
1067591,0,19-07 22:01:46
1177061,0,19-07 22:01:47
1058634,0,19-07 22:01:48
1037368,0,19-07 22:01:49
1084000,0,19-07 22:01:50
1079287,356,19-07 22:01:51
1214376,0,19-07 22:01:52
995383,356,19-07 22:01:53
1030432,1424,19-07 22:01:54
1209569,0,19-07 22:01:55
1062358,712,19-07 22:01:56
1242873,356,19-07 22:01:57
1013350,0,19-07 22:01:58
1206197,0,19-07 22:01:59
997407,0,19-07 22:02:00
857101,0,19-07 22:02:01
1109393,0,19-07 22:02:02
1134897,0,19-07 22:02:03
1248265,0,19-07 22:02:04
1238628,0,19-07 22:02:05
1218405,0,19-07 22:02:06
657269,1780,19-07 22:02:07
424400,712,19-07 22:02:08
559832,356,19-07 22:02:09
523437,356,19-07 22:02:10
397817,0,19-07 22:02:11
1132502,0,19-07 22:02:12
971902,0,19-07 22:02:13
1164766,0,19-07 22:02:14
981824,0,19-07 22:02:15
1033501,0,19-07 22:02:16
1093733,0,19-07 22:02:17
1042668,0,19-07 22:02:18
1107700,0,19-07 22:02:19
