"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain33-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 22:00:05 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 22:00:05
0,0,19-07 22:00:06
0,0,19-07 22:00:07
0,0,19-07 22:00:08
0,0,19-07 22:00:09
0,0,19-07 22:00:10
0,0,19-07 22:00:11
0,0,19-07 22:00:12
0,0,19-07 22:00:13
0,0,19-07 22:00:14
0,0,19-07 22:00:15
0,0,19-07 22:00:16
0,0,19-07 22:00:17
0,0,19-07 22:00:18
0,0,19-07 22:00:19
0,0,19-07 22:00:20
193466,0,19-07 22:00:21
917988,0,19-07 22:00:22
1154351,0,19-07 22:00:23
1246073,0,19-07 22:00:24
1003416,0,19-07 22:00:25
1136463,0,19-07 22:00:26
1071564,0,19-07 22:00:27
1205716,0,19-07 22:00:28
1172498,0,19-07 22:00:29
1130900,0,19-07 22:00:30
1190388,0,19-07 22:00:31
1085736,0,19-07 22:00:32
1174572,0,19-07 22:00:33
1165780,0,19-07 22:00:34
1165868,0,19-07 22:00:35
1199203,0,19-07 22:00:36
1057753,0,19-07 22:00:37
1222720,0,19-07 22:00:38
1174857,0,19-07 22:00:39
1245533,0,19-07 22:00:40
1220936,0,19-07 22:00:41
1119754,0,19-07 22:00:42
1153611,0,19-07 22:00:43
1195020,0,19-07 22:00:44
1188808,0,19-07 22:00:45
1146331,0,19-07 22:00:46
781546,1780,19-07 22:00:47
1148394,356,19-07 22:00:48
762758,0,19-07 22:00:49
1084697,712,19-07 22:00:50
1175115,0,19-07 22:00:51
1092725,0,19-07 22:00:52
1147074,0,19-07 22:00:53
1077084,0,19-07 22:00:54
1166856,0,19-07 22:00:55
1169733,1068,19-07 22:00:56
1115333,0,19-07 22:00:57
1107593,1424,19-07 22:00:58
1203353,356,19-07 22:00:59
1133854,712,19-07 22:01:00
1224885,356,19-07 22:01:01
1135232,0,19-07 22:01:02
1112664,356,19-07 22:01:03
1099595,712,19-07 22:01:04
1057047,356,19-07 22:01:05
1087894,0,19-07 22:01:06
1106040,0,19-07 22:01:07
1262305,0,19-07 22:01:08
1226085,0,19-07 22:01:09
1181244,0,19-07 22:01:10
974101,356,19-07 22:01:11
560286,1068,19-07 22:01:12
742869,1424,19-07 22:01:13
574717,0,19-07 22:01:14
1188093,0,19-07 22:01:15
1155230,0,19-07 22:01:16
1095194,0,19-07 22:01:17
1008985,0,19-07 22:01:18
1062424,0,19-07 22:01:19
1120189,0,19-07 22:01:20
1187588,0,19-07 22:01:21
1094446,0,19-07 22:01:22
1133392,0,19-07 22:01:23
1175948,0,19-07 22:01:24
1165740,0,19-07 22:01:25
1155416,0,19-07 22:01:26
1067092,0,19-07 22:01:27
1134708,0,19-07 22:01:28
1176396,0,19-07 22:01:29
1191360,0,19-07 22:01:30
1118523,0,19-07 22:01:31
1026777,0,19-07 22:01:32
1078469,0,19-07 22:01:33
1180937,0,19-07 22:01:34
1158404,0,19-07 22:01:35
1135218,0,19-07 22:01:36
1106715,0,19-07 22:01:37
1128988,0,19-07 22:01:38
1196516,0,19-07 22:01:39
1167147,0,19-07 22:01:40
905082,2136,19-07 22:01:41
1045310,0,19-07 22:01:42
910089,356,19-07 22:01:43
969682,356,19-07 22:01:44
1164655,0,19-07 22:01:45
1123481,0,19-07 22:01:46
1096862,0,19-07 22:01:47
1084288,0,19-07 22:01:48
1104740,0,19-07 22:01:49
1167499,1068,19-07 22:01:50
1219080,0,19-07 22:01:51
989410,1424,19-07 22:01:52
1206573,356,19-07 22:01:53
1173593,712,19-07 22:01:54
1195521,356,19-07 22:01:55
1209695,0,19-07 22:01:56
1105715,0,19-07 22:01:57
1124971,0,19-07 22:01:58
1055762,0,19-07 22:01:59
996306,0,19-07 22:02:00
1119161,0,19-07 22:02:01
1090197,0,19-07 22:02:02
1235113,0,19-07 22:02:03
1260436,0,19-07 22:02:04
1091691,1068,19-07 22:02:05
693031,1424,19-07 22:02:06
688256,0,19-07 22:02:07
554567,356,19-07 22:02:08
1094671,0,19-07 22:02:09
1122832,0,19-07 22:02:10
1140405,0,19-07 22:02:11
1033163,0,19-07 22:02:12
1087705,0,19-07 22:02:13
1145749,0,19-07 22:02:14
1176068,0,19-07 22:02:15
1174426,0,19-07 22:02:16
1028872,0,19-07 22:02:17
1163368,0,19-07 22:02:18
1166560,0,19-07 22:02:19
1223756,0,19-07 22:02:20
1215132,0,19-07 22:02:21
1122708,0,19-07 22:02:22
1258196,0,19-07 22:02:23
1228745,0,19-07 22:02:24
1241007,0,19-07 22:02:25
1262097,0,19-07 22:02:26
1159940,0,19-07 22:02:27
1267661,0,19-07 22:02:28
