"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain15-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","28 Jul 2017 02:23:23 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,28-07 02:23:23
0,0,28-07 02:23:24
0,0,28-07 02:23:25
0,0,28-07 02:23:26
0,0,28-07 02:23:27
0,0,28-07 02:23:28
0,0,28-07 02:23:29
0,0,28-07 02:23:30
95,95,28-07 02:23:31
0,0,28-07 02:23:32
0,0,28-07 02:23:33
174286,0,28-07 02:23:34
761400,0,28-07 02:23:35
2057893,42,28-07 02:23:36
2004286,0,28-07 02:23:37
2166904,0,28-07 02:23:38
1710570,0,28-07 02:23:39
2457481,95,28-07 02:23:40
2487531,0,28-07 02:23:41
2412947,0,28-07 02:23:42
1690140,0,28-07 02:23:43
1667856,0,28-07 02:23:44
1680407,0,28-07 02:23:45
1728748,0,28-07 02:23:46
2477786,0,28-07 02:23:47
2118102,0,28-07 02:23:48
1789790,0,28-07 02:23:49
1324904,95,28-07 02:23:50
1774693,1434,28-07 02:23:51
2085122,0,28-07 02:23:52
2729184,0,28-07 02:23:53
1753846,0,28-07 02:23:54
1684292,0,28-07 02:23:55
1936130,0,28-07 02:23:56
2091408,1020,28-07 02:23:57
1993260,765,28-07 02:23:58
2553803,0,28-07 02:23:59
2120426,255,28-07 02:24:00
1358560,510,28-07 02:24:01
1155848,289,28-07 02:24:02
2640658,0,28-07 02:24:03
2745660,0,28-07 02:24:04
796148,765,28-07 02:24:05
534368,255,28-07 02:24:06
411304,0,28-07 02:24:07
756620,510,28-07 02:24:08
508281,255,28-07 02:24:09
1142299,0,28-07 02:24:10
1558306,0,28-07 02:24:11
2285220,42,28-07 02:24:12
1673678,0,28-07 02:24:13
1257276,0,28-07 02:24:14
1996519,0,28-07 02:24:15
1720183,0,28-07 02:24:16
1913304,0,28-07 02:24:17
1643991,0,28-07 02:24:18
1421898,95,28-07 02:24:19
1914794,0,28-07 02:24:20
2189591,0,28-07 02:24:21
1524887,0,28-07 02:24:22
1540682,0,28-07 02:24:23
1785136,0,28-07 02:24:24
1855630,0,28-07 02:24:25
1900029,0,28-07 02:24:26
1772202,0,28-07 02:24:27
1494979,0,28-07 02:24:28
1328196,573,28-07 02:24:29
1849549,494,28-07 02:24:30
2279690,0,28-07 02:24:31
2443794,0,28-07 02:24:32
1525341,0,28-07 02:24:33
1404499,0,28-07 02:24:34
1661048,0,28-07 02:24:35
2247938,0,28-07 02:24:36
1910873,1020,28-07 02:24:37
1663201,0,28-07 02:24:38
1950964,510,28-07 02:24:39
2509063,765,28-07 02:24:40
1910883,247,28-07 02:24:41
3339199,0,28-07 02:24:42
2075714,0,28-07 02:24:43
605575,255,28-07 02:24:44
470339,239,28-07 02:24:45
522327,297,28-07 02:24:46
622995,0,28-07 02:24:47
609599,0,28-07 02:24:48
2382273,0,28-07 02:24:49
2458344,0,28-07 02:24:50
1371520,42,28-07 02:24:51
2359018,0,28-07 02:24:52
2373585,0,28-07 02:24:53
