"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain30-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","28 Jul 2017 02:23:23 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,28-07 02:23:23
0,0,28-07 02:23:24
0,0,28-07 02:23:25
0,0,28-07 02:23:26
95,95,28-07 02:23:27
0,0,28-07 02:23:28
0,0,28-07 02:23:29
0,0,28-07 02:23:30
0,0,28-07 02:23:31
42,42,28-07 02:23:32
0,0,28-07 02:23:33
9538,0,28-07 02:23:34
2469055,0,28-07 02:23:35
2327397,0,28-07 02:23:36
1722809,95,28-07 02:23:37
2414984,0,28-07 02:23:38
2483718,0,28-07 02:23:39
1365526,0,28-07 02:23:40
1341598,0,28-07 02:23:41
1746047,0,28-07 02:23:42
1753233,0,28-07 02:23:43
1521560,0,28-07 02:23:44
1967458,0,28-07 02:23:45
1717560,0,28-07 02:23:46
1598862,95,28-07 02:23:47
2061100,0,28-07 02:23:48
1901992,0,28-07 02:23:49
1757914,0,28-07 02:23:50
1762391,0,28-07 02:23:51
1080704,42,28-07 02:23:52
995696,1450,28-07 02:23:53
1786802,0,28-07 02:23:54
2332553,0,28-07 02:23:55
2698945,0,28-07 02:23:56
2233978,0,28-07 02:23:57
1906278,0,28-07 02:23:58
1827338,255,28-07 02:23:59
1511459,255,28-07 02:24:00
1363752,1020,28-07 02:24:01
2266749,0,28-07 02:24:02
1641397,255,28-07 02:24:03
791186,510,28-07 02:24:04
1398636,0,28-07 02:24:05
1822773,0,28-07 02:24:06
2243486,0,28-07 02:24:07
2160592,0,28-07 02:24:08
998207,0,28-07 02:24:09
632069,765,28-07 02:24:10
359821,765,28-07 02:24:11
655572,42,28-07 02:24:12
464286,765,28-07 02:24:13
515483,239,28-07 02:24:14
1384488,0,28-07 02:24:15
1765270,0,28-07 02:24:16
1751541,0,28-07 02:24:17
1743314,0,28-07 02:24:18
2375467,42,28-07 02:24:19
1568116,0,28-07 02:24:20
1702753,0,28-07 02:24:21
1941967,0,28-07 02:24:22
1520701,95,28-07 02:24:23
1545007,0,28-07 02:24:24
1857619,0,28-07 02:24:25
2141248,0,28-07 02:24:26
2189634,0,28-07 02:24:27
2092462,0,28-07 02:24:28
2393380,0,28-07 02:24:29
2645817,0,28-07 02:24:30
2208573,0,28-07 02:24:31
968945,1434,28-07 02:24:32
2050210,0,28-07 02:24:33
1479203,0,28-07 02:24:34
2624181,0,28-07 02:24:35
2247733,0,28-07 02:24:36
2416335,0,28-07 02:24:37
2525270,0,28-07 02:24:38
1721558,765,28-07 02:24:39
1806293,255,28-07 02:24:40
1807537,0,28-07 02:24:41
2773148,765,28-07 02:24:42
1796083,0,28-07 02:24:43
3376345,0,28-07 02:24:44
2371437,510,28-07 02:24:45
513920,765,28-07 02:24:46
584972,297,28-07 02:24:47
876176,255,28-07 02:24:48
594860,510,28-07 02:24:49
1699115,0,28-07 02:24:50
2062777,0,28-07 02:24:51
1761321,42,28-07 02:24:52
1809155,0,28-07 02:24:53
2159412,0,28-07 02:24:54
2470385,0,28-07 02:24:55
2611470,0,28-07 02:24:56
2835829,0,28-07 02:24:57
2269267,95,28-07 02:24:58
2524875,0,28-07 02:24:59
2584068,0,28-07 02:25:00
3250591,0,28-07 02:25:01
2977935,0,28-07 02:25:02
2315533,0,28-07 02:25:03
2213572,1434,28-07 02:25:04
2617629,0,28-07 02:25:05
2989829,0,28-07 02:25:06
2618325,0,28-07 02:25:07
3316536,1020,28-07 02:25:08
2436905,255,28-07 02:25:09
2984838,255,28-07 02:25:10
3044165,255,28-07 02:25:11
2699412,247,28-07 02:25:12
