"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain33-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","28 Jul 2017 02:23:22 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,28-07 02:23:22
0,0,28-07 02:23:23
0,0,28-07 02:23:24
0,0,28-07 02:23:25
0,0,28-07 02:23:26
0,0,28-07 02:23:27
95,95,28-07 02:23:28
0,0,28-07 02:23:29
0,0,28-07 02:23:30
0,0,28-07 02:23:31
0,0,28-07 02:23:32
42,42,28-07 02:23:33
0,0,28-07 02:23:34
0,0,28-07 02:23:35
164527,0,28-07 02:23:36
1875050,0,28-07 02:23:37
1708252,95,28-07 02:23:38
1407816,0,28-07 02:23:39
1988096,0,28-07 02:23:40
1708752,42,28-07 02:23:41
2726764,0,28-07 02:23:42
2491683,0,28-07 02:23:43
2085849,0,28-07 02:23:44
2014232,0,28-07 02:23:45
2038360,0,28-07 02:23:46
2250365,0,28-07 02:23:47
3071517,95,28-07 02:23:48
2980954,0,28-07 02:23:49
2064327,0,28-07 02:23:50
1792521,478,28-07 02:23:51
1508502,0,28-07 02:23:52
2806794,0,28-07 02:23:53
2646467,0,28-07 02:23:54
2194021,0,28-07 02:23:55
2214985,255,28-07 02:23:56
1973428,1275,28-07 02:23:57
2001340,510,28-07 02:23:58
2133997,255,28-07 02:23:59
1908597,0,28-07 02:24:00
1561537,0,28-07 02:24:01
2918686,0,28-07 02:24:02
2372198,510,28-07 02:24:03
594414,510,28-07 02:24:04
519249,510,28-07 02:24:05
577138,255,28-07 02:24:06
639481,255,28-07 02:24:07
466171,0,28-07 02:24:08
1760329,0,28-07 02:24:09
2032373,0,28-07 02:24:10
2450352,0,28-07 02:24:11
3108448,0,28-07 02:24:12
2600657,42,28-07 02:24:13
2991080,0,28-07 02:24:14
3142407,0,28-07 02:24:15
2392088,95,28-07 02:24:16
2247213,0,28-07 02:24:17
3289648,0,28-07 02:24:18
2942556,0,28-07 02:24:19
2451975,0,28-07 02:24:20
937527,1476,28-07 02:24:21
1788319,0,28-07 02:24:22
1810996,255,28-07 02:24:23
2303259,0,28-07 02:24:24
2035560,0,28-07 02:24:25
1930729,0,28-07 02:24:26
2129123,765,28-07 02:24:27
1905142,510,28-07 02:24:28
2046595,510,28-07 02:24:29
3674991,0,28-07 02:24:30
2089227,510,28-07 02:24:31
2632235,0,28-07 02:24:32
3235638,0,28-07 02:24:33
1628247,510,28-07 02:24:34
514337,494,28-07 02:24:35
423849,255,28-07 02:24:36
856239,255,28-07 02:24:37
669174,0,28-07 02:24:38
2333146,0,28-07 02:24:39
2812542,0,28-07 02:24:40
2289421,0,28-07 02:24:41
1855925,0,28-07 02:24:42
2692749,0,28-07 02:24:43
2602884,0,28-07 02:24:44
3081694,0,28-07 02:24:45
3052744,42,28-07 02:24:46
3283049,95,28-07 02:24:47
3570552,0,28-07 02:24:48
3730677,0,28-07 02:24:49
2146895,0,28-07 02:24:50
2353112,247,28-07 02:24:51
3472051,0,28-07 02:24:52
3563816,0,28-07 02:24:53
3171167,510,28-07 02:24:54
3178283,1275,28-07 02:24:55
4571744,0,28-07 02:24:56
2383058,502,28-07 02:24:57
4544900,0,28-07 02:24:58
2623567,255,28-07 02:24:59
803080,510,28-07 02:25:00
1074634,255,28-07 02:25:01
1592003,0,28-07 02:25:02
3617768,0,28-07 02:25:03
3213705,0,28-07 02:25:04
3523630,0,28-07 02:25:05
4117216,0,28-07 02:25:06
3748819,0,28-07 02:25:07
3611961,0,28-07 02:25:08
4070694,0,28-07 02:25:09
4286990,0,28-07 02:25:10
2680970,812,28-07 02:25:11
3681666,247,28-07 02:25:12
4009233,0,28-07 02:25:13
4244634,0,28-07 02:25:14
3846322,1020,28-07 02:25:15
