"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain23-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","28 Jul 2017 02:23:22 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,28-07 02:23:22
0,0,28-07 02:23:23
0,0,28-07 02:23:24
42,42,28-07 02:23:25
0,0,28-07 02:23:26
0,0,28-07 02:23:27
0,0,28-07 02:23:28
0,0,28-07 02:23:29
95,95,28-07 02:23:30
0,0,28-07 02:23:31
0,0,28-07 02:23:32
0,0,28-07 02:23:33
157212,0,28-07 02:23:34
2421450,42,28-07 02:23:35
2628827,0,28-07 02:23:36
1249316,0,28-07 02:23:37
1729876,0,28-07 02:23:38
1493182,95,28-07 02:23:39
1907339,0,28-07 02:23:40
2073675,0,28-07 02:23:41
1862516,0,28-07 02:23:42
1774529,0,28-07 02:23:43
2515319,0,28-07 02:23:44
2010837,0,28-07 02:23:45
1547030,0,28-07 02:23:46
1770059,0,28-07 02:23:47
1923129,0,28-07 02:23:48
1941807,95,28-07 02:23:49
2280883,0,28-07 02:23:50
1749806,0,28-07 02:23:51
1707833,239,28-07 02:23:52
2280817,0,28-07 02:23:53
2358429,0,28-07 02:23:54
2116398,0,28-07 02:23:55
1649154,0,28-07 02:23:56
2031427,0,28-07 02:23:57
1720840,255,28-07 02:23:58
1532559,765,28-07 02:23:59
1983078,765,28-07 02:24:00
3025596,297,28-07 02:24:01
1964523,510,28-07 02:24:02
2191676,0,28-07 02:24:03
2852294,0,28-07 02:24:04
2058660,0,28-07 02:24:05
405687,765,28-07 02:24:06
537919,510,28-07 02:24:07
668057,255,28-07 02:24:08
630317,255,28-07 02:24:09
457926,255,28-07 02:24:10
1430604,0,28-07 02:24:11
1453908,0,28-07 02:24:12
2014683,42,28-07 02:24:13
1470814,0,28-07 02:24:14
1776864,0,28-07 02:24:15
1603672,0,28-07 02:24:16
1646761,0,28-07 02:24:17
1906265,0,28-07 02:24:18
1749496,95,28-07 02:24:19
2415527,0,28-07 02:24:20
1708099,0,28-07 02:24:21
1944489,0,28-07 02:24:22
2053030,0,28-07 02:24:23
1872100,0,28-07 02:24:24
2824624,0,28-07 02:24:25
2323270,0,28-07 02:24:26
2058571,0,28-07 02:24:27
1044669,42,28-07 02:24:28
1353575,1434,28-07 02:24:29
1360183,0,28-07 02:24:30
1753779,0,28-07 02:24:31
2718917,0,28-07 02:24:32
1956192,0,28-07 02:24:33
1677572,0,28-07 02:24:34
2726437,0,28-07 02:24:35
2047360,0,28-07 02:24:36
2693678,510,28-07 02:24:37
1978173,255,28-07 02:24:38
1605669,0,28-07 02:24:39
1163928,247,28-07 02:24:40
3231872,0,28-07 02:24:41
2800572,0,28-07 02:24:42
435293,765,28-07 02:24:43
532552,765,28-07 02:24:44
547887,0,28-07 02:24:45
774379,0,28-07 02:24:46
646234,0,28-07 02:24:47
2417590,0,28-07 02:24:48
2110054,0,28-07 02:24:49
1780361,0,28-07 02:24:50
2656410,0,28-07 02:24:51
2729579,0,28-07 02:24:52
2759460,95,28-07 02:24:53
2687482,0,28-07 02:24:54
2744050,42,28-07 02:24:55
2637267,0,28-07 02:24:56
2792693,0,28-07 02:24:57
2980581,0,28-07 02:24:58
3028503,0,28-07 02:24:59
1966966,0,28-07 02:25:00
2115169,1442,28-07 02:25:01
2522135,255,28-07 02:25:02
3227712,0,28-07 02:25:03
2122348,0,28-07 02:25:04
