"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","netsolver",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth10 --nocolor --output ./results/scaleout/10000-from-vpn-fw.csv",,,,"Date:","28 Jul 2017 21:58:53 UTC"

"net/dc2.s1-eth10",,"system"
"recv","send","time"
0.0,0.0,28-07 21:58:53
0.0,0.0,28-07 21:58:54
0.0,0.0,28-07 21:58:55
0.0,0.0,28-07 21:58:56
0.0,43064572.0,28-07 21:58:57
0.0,117784178.0,28-07 21:58:58
0.0,114332382.0,28-07 21:58:59
0.0,113518142.0,28-07 21:59:00
0.0,111835864.0,28-07 21:59:01
42.0,113272458.0,28-07 21:59:02
0.0,115588638.0,28-07 21:59:03
0.0,116776556.0,28-07 21:59:04
0.0,114937246.0,28-07 21:59:05
0.0,117391598.0,28-07 21:59:06
0.0,115651160.0,28-07 21:59:07
0.0,116360712.0,28-07 21:59:08
0.0,117451212.0,28-07 21:59:09
0.0,117824890.0,28-07 21:59:10
0.0,119123312.0,28-07 21:59:11
0.0,115877984.0,28-07 21:59:12
0.0,115004130.0,28-07 21:59:13
0.0,112427642.0,28-07 21:59:14
0.0,112434912.0,28-07 21:59:15
0.0,113557400.0,28-07 21:59:16
0.0,111792244.0,28-07 21:59:17
0.0,113820574.0,28-07 21:59:18
0.0,112247346.0,28-07 21:59:19
0.0,115624988.0,28-07 21:59:20
0.0,114615912.0,28-07 21:59:21
0.0,114463242.0,28-07 21:59:22
0.0,112978708.0,28-07 21:59:23
0.0,112763516.0,28-07 21:59:24
0.0,115857628.0,28-07 21:59:25
0.0,114745318.0,28-07 21:59:26
0.0,116119348.0,28-07 21:59:27
0.0,118284354.0,28-07 21:59:28
0.0,116616616.0,28-07 21:59:29
0.0,118106966.0,28-07 21:59:30
0.0,118185482.0,28-07 21:59:31
0.0,116658782.0,28-07 21:59:32
0.0,116493026.0,28-07 21:59:33
0.0,117009196.0,28-07 21:59:34
0.0,115318194.0,28-07 21:59:35
0.0,113913630.0,28-07 21:59:36
42.0,114969276.0,28-07 21:59:37
0.0,113711524.0,28-07 21:59:38
0.0,116248754.0,28-07 21:59:39
0.0,114522856.0,28-07 21:59:40
0.0,114768582.0,28-07 21:59:41
0.0,118051714.0,28-07 21:59:42
0.0,113227342.0,28-07 21:59:43
0.0,115071014.0,28-07 21:59:44
0.0,117051362.0,28-07 21:59:45
0.0,115142260.0,28-07 21:59:46
0.0,115931782.0,28-07 21:59:47
0.0,116039378.0,28-07 21:59:48
0.0,113167728.0,28-07 21:59:49
0.0,116213858.0,28-07 21:59:50
0.0,117691122.0,28-07 21:59:51
0.0,118124414.0,28-07 21:59:52
0.0,115281844.0,28-07 21:59:53
0.0,114969234.0,28-07 21:59:54
0.0,116795458.0,28-07 21:59:55
0.0,113352386.0,28-07 21:59:56
0.0,114278584.0,28-07 21:59:57
0.0,114345468.0,28-07 21:59:58
0.0,115741308.0,28-07 21:59:59
0.0,117432310.0,28-07 22:00:00
0.0,116773648.0,28-07 22:00:01
0.0,116930680.0,28-07 22:00:02
0.0,116257478.0,28-07 22:00:03
0.0,116474124.0,28-07 22:00:04
0.0,115671516.0,28-07 22:00:05
0.0,115438876.0,28-07 22:00:06
0.0,117038276.0,28-07 22:00:07
0.0,116292374.0,28-07 22:00:08
0.0,115481042.0,28-07 22:00:09
0.0,115280390.0,28-07 22:00:10
42.0,112496022.0,28-07 22:00:11
0.0,115139352.0,28-07 22:00:12
0.0,114749680.0,28-07 22:00:13
0.0,115898340.0,28-07 22:00:14
0.0,116458130.0,28-07 22:00:15
0.0,115710774.0,28-07 22:00:16
0.0,113108114.0,28-07 22:00:17
0.0,117097890.0,28-07 22:00:18
0.0,118393404.0,28-07 22:00:19
0.0,115066652.0,28-07 22:00:20
0.0,118279992.0,28-07 22:00:21
0.0,117058632.0,28-07 22:00:22
0.0,118079340.0,28-07 22:00:23
0.0,118548982.0,28-07 22:00:24
0.0,117855424.0,28-07 22:00:25
0.0,117689668.0,28-07 22:00:26
0.0,118378864.0,28-07 22:00:27
0.0,116144066.0,28-07 22:00:28
0.0,111864944.0,28-07 22:00:29
0.0,114838374.0,28-07 22:00:30
0.0,116231306.0,28-07 22:00:31
0.0,116007390.0,28-07 22:00:32
0.0,115837272.0,28-07 22:00:33
0.0,115198966.0,28-07 22:00:34
0.0,114439978.0,28-07 22:00:35
0.0,116226944.0,28-07 22:00:36
0.0,117750736.0,28-07 22:00:37
0.0,118438478.0,28-07 22:00:38
0.0,117295634.0,28-07 22:00:39
0.0,115941960.0,28-07 22:00:40
0.0,116554094.0,28-07 22:00:41
0.0,114217516.0,28-07 22:00:42
0.0,113205532.0,28-07 22:00:43
0.0,114851460.0,28-07 22:00:44
42.0,117227338.0,28-07 22:00:45
0.0,115864898.0,28-07 22:00:46
0.0,116770740.0,28-07 22:00:47
0.0,115706412.0,28-07 22:00:48
0.0,112605030.0,28-07 22:00:49
0.0,114993952.0,28-07 22:00:50
0.0,114540304.0,28-07 22:00:51
0.0,111770434.0,28-07 22:00:52
0.0,113667904.0,28-07 22:00:53
0.0,114726416.0,28-07 22:00:54
0.0,115674424.0,28-07 22:00:55
0.0,113327668.0,28-07 22:00:56
0.0,115302200.0,28-07 22:00:57
0.0,115800922.0,28-07 22:00:58
0.0,116562818.0,28-07 22:00:59
0.0,115949230.0,28-07 22:01:00
0.0,113614106.0,28-07 22:01:01
0.0,116516290.0,28-07 22:01:02
0.0,115230954.0,28-07 22:01:03
0.0,115581368.0,28-07 22:01:04
0.0,115840180.0,28-07 22:01:05
0.0,115024486.0,28-07 22:01:06
0.0,115645344.0,28-07 22:01:07
0.0,115332734.0,28-07 22:01:08
0.0,113979060.0,28-07 22:01:09
0.0,113569032.0,28-07 22:01:10
0.0,113526866.0,28-07 22:01:11
0.0,115700596.0,28-07 22:01:12
0.0,114307664.0,28-07 22:01:13
0.0,114332382.0,28-07 22:01:14
0.0,114137546.0,28-07 22:01:15
0.0,113678082.0,28-07 22:01:16
0.0,111942006.0,28-07 22:01:17
0.0,119402480.0,28-07 22:01:18
42.0,119424332.0,28-07 22:01:19
0.0,117429402.0,28-07 22:01:20
0.0,115837272.0,28-07 22:01:21
0.0,116990294.0,28-07 22:01:22
0.0,117667858.0,28-07 22:01:23
0.0,115667154.0,28-07 22:01:24
0.0,115411250.0,28-07 22:01:25
0.0,116144066.0,28-07 22:01:26
0.0,114871816.0,28-07 22:01:27
0.0,115536294.0,28-07 22:01:28
0.0,113161912.0,28-07 22:01:29
0.0,112964168.0,28-07 22:01:30
0.0,113254968.0,28-07 22:01:31
0.0,113100844.0,28-07 22:01:32
0.0,113339300.0,28-07 22:01:33
0.0,114674072.0,28-07 22:01:34
0.0,115194604.0,28-07 22:01:35
0.0,112780964.0,28-07 22:01:36
0.0,114233510.0,28-07 22:01:37
0.0,114362916.0,28-07 22:01:38
