"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain2-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 01:04:25 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 01:04:25
0,0,19-07 01:04:26
0,0,19-07 01:04:27
0,0,19-07 01:04:28
0,0,19-07 01:04:29
0,0,19-07 01:04:30
0,0,19-07 01:04:31
0,0,19-07 01:04:32
0,0,19-07 01:04:33
0,0,19-07 01:04:34
114360,0,19-07 01:04:35
1036719,0,19-07 01:04:36
1226540,0,19-07 01:04:37
1258213,0,19-07 01:04:38
1150414,0,19-07 01:04:39
1206300,0,19-07 01:04:40
1255996,0,19-07 01:04:41
1246276,0,19-07 01:04:42
1261078,0,19-07 01:04:43
1267540,0,19-07 01:04:44
1239548,0,19-07 01:04:45
1229476,0,19-07 01:04:46
1199352,0,19-07 01:04:47
1246660,0,19-07 01:04:48
1212524,0,19-07 01:04:49
1192864,0,19-07 01:04:50
1203609,0,19-07 01:04:51
1252348,0,19-07 01:04:52
1198120,0,19-07 01:04:53
1227429,0,19-07 01:04:54
1197704,0,19-07 01:04:55
1244878,0,19-07 01:04:56
1215087,0,19-07 01:04:57
1173252,0,19-07 01:04:58
1239573,0,19-07 01:04:59
1149829,0,19-07 01:05:00
1166665,2136,19-07 01:05:01
894033,0,19-07 01:05:02
1059438,712,19-07 01:05:03
1222807,0,19-07 01:05:04
1280377,0,19-07 01:05:05
1249006,0,19-07 01:05:06
1193188,0,19-07 01:05:07
1247336,0,19-07 01:05:08
1185468,1068,19-07 01:05:09
1189879,1068,19-07 01:05:10
1178747,712,19-07 01:05:11
1219839,0,19-07 01:05:12
1221628,356,19-07 01:05:13
1186961,356,19-07 01:05:14
1250223,712,19-07 01:05:15
1194669,0,19-07 01:05:16
1160471,1068,19-07 01:05:17
1124497,0,19-07 01:05:18
1265972,0,19-07 01:05:19
1242537,0,19-07 01:05:20
1258473,0,19-07 01:05:21
1271021,0,19-07 01:05:22
980789,2136,19-07 01:05:23
851027,356,19-07 01:05:24
520804,0,19-07 01:05:25
982287,0,19-07 01:05:26
1221277,0,19-07 01:05:27
1210957,0,19-07 01:05:28
1166087,0,19-07 01:05:29
1125099,0,19-07 01:05:30
1221872,0,19-07 01:05:31
1198988,0,19-07 01:05:32
1188210,0,19-07 01:05:33
1094948,0,19-07 01:05:34
1228068,0,19-07 01:05:35
1207736,0,19-07 01:05:36
1190480,0,19-07 01:05:37
1200612,0,19-07 01:05:38
