"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain18-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 01:04:25 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 01:04:25
0,0,19-07 01:04:26
0,0,19-07 01:04:27
0,0,19-07 01:04:28
0,0,19-07 01:04:29
0,0,19-07 01:04:30
0,0,19-07 01:04:31
0,0,19-07 01:04:32
0,0,19-07 01:04:33
0,0,19-07 01:04:34
0,0,19-07 01:04:35
0,0,19-07 01:04:36
0,0,19-07 01:04:37
0,0,19-07 01:04:38
0,0,19-07 01:04:39
161174,0,19-07 01:04:40
1074181,0,19-07 01:04:41
1252285,0,19-07 01:04:42
1281984,0,19-07 01:04:43
1135995,0,19-07 01:04:44
1268573,0,19-07 01:04:45
1280268,0,19-07 01:04:46
1279534,0,19-07 01:04:47
1273624,0,19-07 01:04:48
1281728,0,19-07 01:04:49
1277456,0,19-07 01:04:50
1280392,0,19-07 01:04:51
1278980,0,19-07 01:04:52
1280464,0,19-07 01:04:53
1262012,0,19-07 01:04:54
1271468,0,19-07 01:04:55
1284284,0,19-07 01:04:56
1274593,0,19-07 01:04:57
1284625,0,19-07 01:04:58
1287594,0,19-07 01:04:59
1279083,0,19-07 01:05:00
1282116,0,19-07 01:05:01
1284264,0,19-07 01:05:02
1235691,0,19-07 01:05:03
1137633,356,19-07 01:05:04
1238296,356,19-07 01:05:05
847150,712,19-07 01:05:06
1286639,0,19-07 01:05:07
1286681,0,19-07 01:05:08
1285414,0,19-07 01:05:09
1276924,0,19-07 01:05:10
1276268,0,19-07 01:05:11
1272642,1068,19-07 01:05:12
1241450,712,19-07 01:05:13
1260130,712,19-07 01:05:14
1290025,0,19-07 01:05:15
1256902,712,19-07 01:05:16
1278567,356,19-07 01:05:17
1259414,712,19-07 01:05:18
1222651,356,19-07 01:05:19
1169369,356,19-07 01:05:20
1267300,356,19-07 01:05:21
1280253,0,19-07 01:05:22
1292277,0,19-07 01:05:23
1292864,0,19-07 01:05:24
1288032,0,19-07 01:05:25
859197,1780,19-07 01:05:26
886045,356,19-07 01:05:27
625747,0,19-07 01:05:28
1284215,0,19-07 01:05:29
1255234,0,19-07 01:05:30
1285045,0,19-07 01:05:31
1150398,0,19-07 01:05:32
1251711,0,19-07 01:05:33
1158972,0,19-07 01:05:34
1213846,0,19-07 01:05:35
1281312,0,19-07 01:05:36
1278968,0,19-07 01:05:37
1278836,0,19-07 01:05:38
1280360,0,19-07 01:05:39
1279092,0,19-07 01:05:40
1280528,0,19-07 01:05:41
1276281,0,19-07 01:05:42
1134795,0,19-07 01:05:43
