"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain26-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 05:37:17 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 05:37:17
0,0,19-07 05:37:18
0,0,19-07 05:37:19
0,0,19-07 05:37:20
0,0,19-07 05:37:21
0,0,19-07 05:37:22
0,0,19-07 05:37:23
0,0,19-07 05:37:24
0,0,19-07 05:37:25
675683,0,19-07 05:37:26
1197751,0,19-07 05:37:27
1049079,0,19-07 05:37:28
1134465,0,19-07 05:37:29
899718,0,19-07 05:37:30
991051,0,19-07 05:37:31
1106456,0,19-07 05:37:32
1053136,0,19-07 05:37:33
1079150,0,19-07 05:37:34
1055888,0,19-07 05:37:35
1127968,0,19-07 05:37:36
1093180,0,19-07 05:37:37
1066836,0,19-07 05:37:38
1048232,0,19-07 05:37:39
1070020,0,19-07 05:37:40
1115048,0,19-07 05:37:41
1092021,0,19-07 05:37:42
1095435,0,19-07 05:37:43
1065154,0,19-07 05:37:44
1154209,0,19-07 05:37:45
1113106,0,19-07 05:37:46
1112289,0,19-07 05:37:47
1147358,0,19-07 05:37:48
1106959,0,19-07 05:37:49
1122544,0,19-07 05:37:50
1141516,0,19-07 05:37:51
1078882,0,19-07 05:37:52
948928,0,19-07 05:37:53
814499,2136,19-07 05:37:54
974803,356,19-07 05:37:55
671166,0,19-07 05:37:56
1022628,356,19-07 05:37:57
1090831,0,19-07 05:37:58
1137941,0,19-07 05:37:59
1099894,0,19-07 05:38:00
1059364,0,19-07 05:38:01
1013396,0,19-07 05:38:02
1000030,0,19-07 05:38:03
1158167,0,19-07 05:38:04
1045694,712,19-07 05:38:05
965914,356,19-07 05:38:06
1180796,0,19-07 05:38:07
919267,1068,19-07 05:38:08
1218680,356,19-07 05:38:09
1029069,356,19-07 05:38:10
1153864,0,19-07 05:38:11
950842,712,19-07 05:38:12
981394,356,19-07 05:38:13
955120,712,19-07 05:38:14
1188137,0,19-07 05:38:15
1194761,0,19-07 05:38:16
1185257,0,19-07 05:38:17
1212220,0,19-07 05:38:18
981398,356,19-07 05:38:19
377907,1424,19-07 05:38:20
415898,0,19-07 05:38:21
569988,712,19-07 05:38:22
415584,712,19-07 05:38:23
841504,0,19-07 05:38:24
1136657,0,19-07 05:38:25
1025035,0,19-07 05:38:26
1150029,0,19-07 05:38:27
922278,0,19-07 05:38:28
1051731,0,19-07 05:38:29
