"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain5-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 01:04:25 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 01:04:25
0,0,19-07 01:04:26
0,0,19-07 01:04:27
0,0,19-07 01:04:28
0,0,19-07 01:04:29
0,0,19-07 01:04:30
0,0,19-07 01:04:31
0,0,19-07 01:04:32
0,0,19-07 01:04:33
0,0,19-07 01:04:34
0,0,19-07 01:04:35
0,0,19-07 01:04:36
0,0,19-07 01:04:37
0,0,19-07 01:04:38
0,0,19-07 01:04:39
746870,0,19-07 01:04:40
1235885,0,19-07 01:04:41
1231081,0,19-07 01:04:42
1220520,0,19-07 01:04:43
1107561,0,19-07 01:04:44
1204453,0,19-07 01:04:45
1200568,0,19-07 01:04:46
1267870,0,19-07 01:04:47
1254828,0,19-07 01:04:48
1230988,0,19-07 01:04:49
1217996,0,19-07 01:04:50
1233960,0,19-07 01:04:51
1247252,0,19-07 01:04:52
1257208,0,19-07 01:04:53
1214021,0,19-07 01:04:54
1240575,0,19-07 01:04:55
1271040,0,19-07 01:04:56
1248653,0,19-07 01:04:57
1232473,0,19-07 01:04:58
1238836,0,19-07 01:04:59
1229494,0,19-07 01:05:00
1192731,0,19-07 01:05:01
1248484,0,19-07 01:05:02
1189954,0,19-07 01:05:03
1177318,0,19-07 01:05:04
1096333,2136,19-07 01:05:05
1171770,356,19-07 01:05:06
805915,356,19-07 01:05:07
1240747,0,19-07 01:05:08
1216805,0,19-07 01:05:09
1234974,0,19-07 01:05:10
1221084,0,19-07 01:05:11
1200964,0,19-07 01:05:12
1214308,1068,19-07 01:05:13
1168770,0,19-07 01:05:14
1245306,712,19-07 01:05:15
1215027,356,19-07 01:05:16
1219657,356,19-07 01:05:17
1212664,356,19-07 01:05:18
1183108,356,19-07 01:05:19
1245689,0,19-07 01:05:20
1146242,712,19-07 01:05:21
1138918,0,19-07 01:05:22
1288577,0,19-07 01:05:23
1236977,0,19-07 01:05:24
1240213,0,19-07 01:05:25
1225668,0,19-07 01:05:26
1100685,356,19-07 01:05:27
854801,2136,19-07 01:05:28
699343,356,19-07 01:05:29
833385,0,19-07 01:05:30
1277823,0,19-07 01:05:31
1168919,0,19-07 01:05:32
1212441,0,19-07 01:05:33
1025916,0,19-07 01:05:34
1119023,0,19-07 01:05:35
1256700,0,19-07 01:05:36
1234126,0,19-07 01:05:37
1255192,0,19-07 01:05:38
1188928,0,19-07 01:05:39
