"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain25-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 01:04:25 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 01:04:25
0,0,19-07 01:04:26
0,0,19-07 01:04:27
0,0,19-07 01:04:28
0,0,19-07 01:04:29
0,0,19-07 01:04:30
0,0,19-07 01:04:31
0,0,19-07 01:04:32
0,0,19-07 01:04:33
0,0,19-07 01:04:34
0,0,19-07 01:04:35
0,0,19-07 01:04:36
0,0,19-07 01:04:37
0,0,19-07 01:04:38
194926,0,19-07 01:04:39
737186,0,19-07 01:04:40
1207564,0,19-07 01:04:41
1216235,0,19-07 01:04:42
1076095,0,19-07 01:04:43
1193736,0,19-07 01:04:44
1245724,0,19-07 01:04:45
1214316,0,19-07 01:04:46
1239378,0,19-07 01:04:47
1229660,0,19-07 01:04:48
1239668,0,19-07 01:04:49
1217916,0,19-07 01:04:50
1263032,0,19-07 01:04:51
1208728,0,19-07 01:04:52
1227256,0,19-07 01:04:53
1201384,0,19-07 01:04:54
1219296,0,19-07 01:04:55
1235884,0,19-07 01:04:56
1222385,0,19-07 01:04:57
1254749,0,19-07 01:04:58
1217262,0,19-07 01:04:59
1256543,0,19-07 01:05:00
1240656,0,19-07 01:05:01
1218892,0,19-07 01:05:02
1204335,0,19-07 01:05:03
1083049,1780,19-07 01:05:04
1178576,712,19-07 01:05:05
792587,356,19-07 01:05:06
1199530,0,19-07 01:05:07
1226524,0,19-07 01:05:08
1244461,0,19-07 01:05:09
1226202,0,19-07 01:05:10
1231616,0,19-07 01:05:11
1219685,1068,19-07 01:05:12
1213768,0,19-07 01:05:13
1192590,712,19-07 01:05:14
1225758,712,19-07 01:05:15
1161965,1068,19-07 01:05:16
1204502,0,19-07 01:05:17
1218332,356,19-07 01:05:18
1207474,356,19-07 01:05:19
1170355,712,19-07 01:05:20
1144051,0,19-07 01:05:21
1210734,0,19-07 01:05:22
1262285,0,19-07 01:05:23
1252824,0,19-07 01:05:24
1273861,0,19-07 01:05:25
1274953,0,19-07 01:05:26
957029,356,19-07 01:05:27
838348,0,19-07 01:05:28
521421,2136,19-07 01:05:29
1205651,0,19-07 01:05:30
1199070,0,19-07 01:05:31
1211433,0,19-07 01:05:32
1085742,0,19-07 01:05:33
1049573,0,19-07 01:05:34
1184472,0,19-07 01:05:35
1232288,0,19-07 01:05:36
1225138,0,19-07 01:05:37
1241060,0,19-07 01:05:38
1236828,0,19-07 01:05:39
1248216,0,19-07 01:05:40
1263896,0,19-07 01:05:41
1256496,0,19-07 01:05:42
1277544,0,19-07 01:05:43
1262946,0,19-07 01:05:44
