"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain11-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 05:37:17 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 05:37:17
0,0,19-07 05:37:18
0,0,19-07 05:37:19
0,0,19-07 05:37:20
0,0,19-07 05:37:21
0,0,19-07 05:37:22
0,0,19-07 05:37:23
0,0,19-07 05:37:24
0,0,19-07 05:37:25
0,0,19-07 05:37:26
0,0,19-07 05:37:27
30160,0,19-07 05:37:28
806720,0,19-07 05:37:29
1167604,0,19-07 05:37:30
1044134,0,19-07 05:37:31
1145521,0,19-07 05:37:32
956596,0,19-07 05:37:33
1049263,0,19-07 05:37:34
1096304,0,19-07 05:37:35
1099576,0,19-07 05:37:36
1120338,0,19-07 05:37:37
1116420,0,19-07 05:37:38
1135308,0,19-07 05:37:39
1117496,0,19-07 05:37:40
1151340,0,19-07 05:37:41
1155632,0,19-07 05:37:42
1165948,0,19-07 05:37:43
1140589,0,19-07 05:37:44
1148482,0,19-07 05:37:45
1119236,0,19-07 05:37:46
1199002,0,19-07 05:37:47
1135744,0,19-07 05:37:48
1178269,0,19-07 05:37:49
1205146,0,19-07 05:37:50
1196175,0,19-07 05:37:51
1161572,0,19-07 05:37:52
1162184,0,19-07 05:37:53
1101708,0,19-07 05:37:54
919448,0,19-07 05:37:55
896888,2136,19-07 05:37:56
1056679,356,19-07 05:37:57
693119,356,19-07 05:37:58
1150091,0,19-07 05:37:59
1151608,0,19-07 05:38:00
1162117,0,19-07 05:38:01
1104286,0,19-07 05:38:02
1085940,0,19-07 05:38:03
1085248,0,19-07 05:38:04
1149230,0,19-07 05:38:05
1078648,712,19-07 05:38:06
1200036,356,19-07 05:38:07
1125711,1068,19-07 05:38:08
1005988,712,19-07 05:38:09
1235167,0,19-07 05:38:10
1104330,356,19-07 05:38:11
1241991,0,19-07 05:38:12
1039425,1424,19-07 05:38:13
952741,356,19-07 05:38:14
1084083,0,19-07 05:38:15
1237320,0,19-07 05:38:16
1232853,0,19-07 05:38:17
1234485,0,19-07 05:38:18
1210505,0,19-07 05:38:19
746866,0,19-07 05:38:20
437394,0,19-07 05:38:21
449492,1068,19-07 05:38:22
512373,356,19-07 05:38:23
612537,1068,19-07 05:38:24
1178901,0,19-07 05:38:25
