"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain27-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 00:40:20 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 00:40:20
0,0,19-07 00:40:21
0,0,19-07 00:40:22
0,0,19-07 00:40:23
0,0,19-07 00:40:24
0,0,19-07 00:40:25
0,0,19-07 00:40:26
0,0,19-07 00:40:27
0,0,19-07 00:40:28
0,0,19-07 00:40:29
168654,0,19-07 00:40:30
1061311,0,19-07 00:40:31
1081358,0,19-07 00:40:32
1163306,0,19-07 00:40:33
898562,0,19-07 00:40:34
986721,0,19-07 00:40:35
1000383,0,19-07 00:40:36
1061424,0,19-07 00:40:37
1099736,0,19-07 00:40:38
1082458,0,19-07 00:40:39
1101980,0,19-07 00:40:40
1048108,0,19-07 00:40:41
1053776,0,19-07 00:40:42
1068480,0,19-07 00:40:43
1088872,0,19-07 00:40:44
1094728,0,19-07 00:40:45
1132256,0,19-07 00:40:46
1080672,0,19-07 00:40:47
1052429,0,19-07 00:40:48
1171032,0,19-07 00:40:49
1138220,0,19-07 00:40:50
1143217,0,19-07 00:40:51
1176568,0,19-07 00:40:52
1191950,0,19-07 00:40:53
1137403,0,19-07 00:40:54
1139020,0,19-07 00:40:55
1165625,0,19-07 00:40:56
1042110,0,19-07 00:40:57
766401,356,19-07 00:40:58
1031675,1068,19-07 00:40:59
891129,356,19-07 00:41:00
736918,712,19-07 00:41:01
1105187,0,19-07 00:41:02
1144680,0,19-07 00:41:03
1080865,0,19-07 00:41:04
1055518,0,19-07 00:41:05
1053856,0,19-07 00:41:06
1052936,0,19-07 00:41:07
1158244,1068,19-07 00:41:08
1074064,1424,19-07 00:41:09
1072529,356,19-07 00:41:10
1123778,356,19-07 00:41:11
968266,356,19-07 00:41:12
1221007,356,19-07 00:41:13
1065427,356,19-07 00:41:14
1208518,0,19-07 00:41:15
963632,712,19-07 00:41:16
971249,356,19-07 00:41:17
967420,356,19-07 00:41:18
1164816,0,19-07 00:41:19
1173653,0,19-07 00:41:20
1211893,0,19-07 00:41:21
1196632,0,19-07 00:41:22
989747,2136,19-07 00:41:23
415876,356,19-07 00:41:24
383715,356,19-07 00:41:25
481533,0,19-07 00:41:26
490502,356,19-07 00:41:27
534008,0,19-07 00:41:28
1140479,0,19-07 00:41:29
999296,0,19-07 00:41:30
1156133,0,19-07 00:41:31
967239,0,19-07 00:41:32
1005667,0,19-07 00:41:33
1017833,0,19-07 00:41:34
1090408,0,19-07 00:41:35
1136638,0,19-07 00:41:36
