"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain19-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 21:06:31 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 21:06:31
0,0,19-07 21:06:32
0,0,19-07 21:06:33
0,0,19-07 21:06:34
0,0,19-07 21:06:35
0,0,19-07 21:06:36
0,0,19-07 21:06:37
0,0,19-07 21:06:38
0,0,19-07 21:06:39
0,0,19-07 21:06:40
240392,0,19-07 21:06:41
1103016,0,19-07 21:06:42
1082462,0,19-07 21:06:43
1157709,0,19-07 21:06:44
948270,0,19-07 21:06:45
1046567,0,19-07 21:06:46
1027124,0,19-07 21:06:47
1137988,0,19-07 21:06:48
1118890,0,19-07 21:06:49
1132268,0,19-07 21:06:50
1114948,0,19-07 21:06:51
1018960,0,19-07 21:06:52
1129376,0,19-07 21:06:53
1135352,0,19-07 21:06:54
1130740,0,19-07 21:06:55
1109704,0,19-07 21:06:56
990045,0,19-07 21:06:57
1159255,0,19-07 21:06:58
1166327,0,19-07 21:06:59
1137854,0,19-07 21:07:00
1188021,0,19-07 21:07:01
1082588,0,19-07 21:07:02
1206722,0,19-07 21:07:03
1204627,0,19-07 21:07:04
1187936,0,19-07 21:07:05
1214076,0,19-07 21:07:06
1033831,0,19-07 21:07:07
887288,0,19-07 21:07:08
1016584,2136,19-07 21:07:09
1026761,356,19-07 21:07:10
710046,356,19-07 21:07:11
1051867,0,19-07 21:07:12
1169652,0,19-07 21:07:13
1157581,0,19-07 21:07:14
1099686,0,19-07 21:07:15
1084964,0,19-07 21:07:16
994120,0,19-07 21:07:17
1176740,1068,19-07 21:07:18
1075816,1424,19-07 21:07:19
1086830,356,19-07 21:07:20
1226834,0,19-07 21:07:21
882599,712,19-07 21:07:22
1237905,0,19-07 21:07:23
1102246,712,19-07 21:07:24
1251855,0,19-07 21:07:25
1046817,712,19-07 21:07:26
872512,356,19-07 21:07:27
1072180,0,19-07 21:07:28
1234656,0,19-07 21:07:29
1238509,0,19-07 21:07:30
1238593,0,19-07 21:07:31
1107585,0,19-07 21:07:32
840686,2136,19-07 21:07:33
449683,356,19-07 21:07:34
497444,356,19-07 21:07:35
492641,356,19-07 21:07:36
565010,0,19-07 21:07:37
1138473,0,19-07 21:07:38
1045990,0,19-07 21:07:39
1167607,0,19-07 21:07:40
989416,0,19-07 21:07:41
931100,0,19-07 21:07:42
1085889,0,19-07 21:07:43
1128448,0,19-07 21:07:44
1123698,0,19-07 21:07:45
1131840,0,19-07 21:07:46
1019200,0,19-07 21:07:47
1130728,0,19-07 21:07:48
1123656,0,19-07 21:07:49
1133108,0,19-07 21:07:50
1127344,0,19-07 21:07:51
1016288,0,19-07 21:07:52
1102233,0,19-07 21:07:53
1128065,0,19-07 21:07:54
1087849,0,19-07 21:07:55
1209800,0,19-07 21:07:56
1020002,0,19-07 21:07:57
1180725,0,19-07 21:07:58
1205474,0,19-07 21:07:59
1203279,0,19-07 21:08:00
1207928,0,19-07 21:08:01
1078004,0,19-07 21:08:02
1139136,0,19-07 21:08:03
964564,0,19-07 21:08:04
919980,2136,19-07 21:08:05
1076819,356,19-07 21:08:06
590063,356,19-07 21:08:07
1158507,0,19-07 21:08:08
1172528,0,19-07 21:08:09
1170689,0,19-07 21:08:10
1119726,0,19-07 21:08:11
993248,0,19-07 21:08:12
1096660,0,19-07 21:08:13
1160040,1068,19-07 21:08:14
1070648,1424,19-07 21:08:15
1236056,0,19-07 21:08:16
993924,356,19-07 21:08:17
1050881,712,19-07 21:08:18
1239938,356,19-07 21:08:19
1159975,356,19-07 21:08:20
1208523,0,19-07 21:08:21
956069,712,19-07 21:08:22
1011448,356,19-07 21:08:23
1027820,0,19-07 21:08:24
1224620,0,19-07 21:08:25
1244037,0,19-07 21:08:26
1107581,0,19-07 21:08:27
1239596,0,19-07 21:08:28
902094,2136,19-07 21:08:29
536176,356,19-07 21:08:30
481181,356,19-07 21:08:31
487735,356,19-07 21:08:32
584699,0,19-07 21:08:33
1100601,0,19-07 21:08:34
1048152,0,19-07 21:08:35
1159960,0,19-07 21:08:36
931519,0,19-07 21:08:37
1036622,0,19-07 21:08:38
1063057,0,19-07 21:08:39
1122428,0,19-07 21:08:40
1124032,0,19-07 21:08:41
1005678,0,19-07 21:08:42
1129440,0,19-07 21:08:43
1117748,0,19-07 21:08:44
1130876,0,19-07 21:08:45
1146880,0,19-07 21:08:46
1028032,0,19-07 21:08:47
1132408,0,19-07 21:08:48
