"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain8-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 05:37:17 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 05:37:17
0,0,19-07 05:37:18
0,0,19-07 05:37:19
0,0,19-07 05:37:20
0,0,19-07 05:37:21
0,0,19-07 05:37:22
0,0,19-07 05:37:23
0,0,19-07 05:37:24
0,0,19-07 05:37:25
507180,0,19-07 05:37:26
1204107,0,19-07 05:37:27
1075391,0,19-07 05:37:28
1109765,0,19-07 05:37:29
923438,0,19-07 05:37:30
1049223,0,19-07 05:37:31
1101984,0,19-07 05:37:32
1121356,0,19-07 05:37:33
1127758,0,19-07 05:37:34
1111800,0,19-07 05:37:35
1112148,0,19-07 05:37:36
1126256,0,19-07 05:37:37
1117920,0,19-07 05:37:38
1103392,0,19-07 05:37:39
1113588,0,19-07 05:37:40
1148236,0,19-07 05:37:41
1132832,0,19-07 05:37:42
1117113,0,19-07 05:37:43
1201196,0,19-07 05:37:44
1147860,0,19-07 05:37:45
1170217,0,19-07 05:37:46
1191228,0,19-07 05:37:47
1201994,0,19-07 05:37:48
1189407,0,19-07 05:37:49
1179456,0,19-07 05:37:50
1121890,0,19-07 05:37:51
985538,0,19-07 05:37:52
804821,712,19-07 05:37:53
1049580,0,19-07 05:37:54
688610,712,19-07 05:37:55
1144686,0,19-07 05:37:56
1167108,0,19-07 05:37:57
1169061,0,19-07 05:37:58
1130654,0,19-07 05:37:59
1091864,0,19-07 05:38:00
1083132,0,19-07 05:38:01
1109405,1068,19-07 05:38:02
1130266,356,19-07 05:38:03
1187914,356,19-07 05:38:04
1071139,0,19-07 05:38:05
1024706,1068,19-07 05:38:06
1208230,356,19-07 05:38:07
1241674,0,19-07 05:38:08
1093184,712,19-07 05:38:09
1088401,712,19-07 05:38:10
1056433,712,19-07 05:38:11
935925,0,19-07 05:38:12
1215709,0,19-07 05:38:13
1232637,0,19-07 05:38:14
1231853,0,19-07 05:38:15
1226656,0,19-07 05:38:16
924180,1424,19-07 05:38:17
503314,1068,19-07 05:38:18
332004,356,19-07 05:38:19
604286,0,19-07 05:38:20
411664,356,19-07 05:38:21
1029390,0,19-07 05:38:22
1146037,0,19-07 05:38:23
1041441,0,19-07 05:38:24
