"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain58-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 08:24:49 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 08:24:49
0,0,11-12 08:24:50
95,95,11-12 08:24:51
0,0,11-12 08:24:52
0,0,11-12 08:24:53
0,0,11-12 08:24:54
725752,0,11-12 08:24:55
1146820,0,11-12 08:24:56
1147417,0,11-12 08:24:57
1121124,0,11-12 08:24:58
1218660,0,11-12 08:24:59
1167131,137,11-12 08:25:00
1294002,0,11-12 08:25:01
1281943,0,11-12 08:25:02
1290941,0,11-12 08:25:03
1204322,0,11-12 08:25:04
1135734,42,11-12 08:25:05
1172579,0,11-12 08:25:06
1196290,0,11-12 08:25:07
1297984,0,11-12 08:25:08
1290266,0,11-12 08:25:09
1220316,95,11-12 08:25:10
1268199,0,11-12 08:25:11
1100001,0,11-12 08:25:12
1144310,0,11-12 08:25:13
1208085,0,11-12 08:25:14
1341054,0,11-12 08:25:15
1207040,0,11-12 08:25:16
1355304,0,11-12 08:25:17
1207956,0,11-12 08:25:18
1224025,0,11-12 08:25:19
1205996,95,11-12 08:25:20
1187684,478,11-12 08:25:21
1208653,0,11-12 08:25:22
879252,510,11-12 08:25:23
1292993,0,11-12 08:25:24
1246428,0,11-12 08:25:25
1149753,42,11-12 08:25:26
1126175,0,11-12 08:25:27
1285412,0,11-12 08:25:28
1311414,42,11-12 08:25:29
1197208,0,11-12 08:25:30
1169233,0,11-12 08:25:31
1196257,510,11-12 08:25:32
1239938,0,11-12 08:25:33
1131214,0,11-12 08:25:34
1220457,255,11-12 08:25:35
1169915,0,11-12 08:25:36
1177814,255,11-12 08:25:37
1144225,0,11-12 08:25:38
1142709,0,11-12 08:25:39
1126836,247,11-12 08:25:40
1174206,247,11-12 08:25:41
1047604,0,11-12 08:25:42
1189865,0,11-12 08:25:43
1157672,0,11-12 08:25:44
1230024,0,11-12 08:25:45
1087543,765,11-12 08:25:46
1098251,1020,11-12 08:25:47
1013778,255,11-12 08:25:48
906422,0,11-12 08:25:49
1157283,42,11-12 08:25:50
1129123,0,11-12 08:25:51
1231426,42,11-12 08:25:52
1141571,0,11-12 08:25:53
1165352,0,11-12 08:25:54
1161929,0,11-12 08:25:55
1226270,0,11-12 08:25:56
1191860,0,11-12 08:25:57
1255202,95,11-12 08:25:58
1182192,0,11-12 08:25:59
1133311,0,11-12 08:26:00
1249069,0,11-12 08:26:01
1276462,0,11-12 08:26:02
1225367,0,11-12 08:26:03
1140024,0,11-12 08:26:04
1216914,0,11-12 08:26:05
1156556,0,11-12 08:26:06
1176531,0,11-12 08:26:07
1287369,95,11-12 08:26:08
1215302,0,11-12 08:26:09
1201827,0,11-12 08:26:10
1140738,0,11-12 08:26:11
1177826,0,11-12 08:26:12
1134723,0,11-12 08:26:13
1228806,0,11-12 08:26:14
1252569,0,11-12 08:26:15
1193083,0,11-12 08:26:16
1169656,0,11-12 08:26:17
1239331,239,11-12 08:26:18
1004211,247,11-12 08:26:19
824060,0,11-12 08:26:20
1120026,0,11-12 08:26:21
1167282,0,11-12 08:26:22
1154418,0,11-12 08:26:23
1248179,0,11-12 08:26:24
1203656,0,11-12 08:26:25
1243802,0,11-12 08:26:26
1165224,0,11-12 08:26:27
1159309,860,11-12 08:26:28
1098044,0,11-12 08:26:29
1138748,255,11-12 08:26:30
1180050,807,11-12 08:26:31
1153927,0,11-12 08:26:32
1200847,297,11-12 08:26:33
1192202,765,11-12 08:26:34
1225008,0,11-12 08:26:35
1220964,510,11-12 08:26:36
1128372,255,11-12 08:26:37
1201499,0,11-12 08:26:38
1140927,0,11-12 08:26:39
1194643,0,11-12 08:26:40
1208579,0,11-12 08:26:41
1235467,0,11-12 08:26:42
1125836,1530,11-12 08:26:43
1063748,255,11-12 08:26:44
853134,255,11-12 08:26:45
1309692,0,11-12 08:26:46
1186064,0,11-12 08:26:47
1318989,0,11-12 08:26:48
1194575,0,11-12 08:26:49
1097501,0,11-12 08:26:50
1195520,0,11-12 08:26:51
1152253,0,11-12 08:26:52
