"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain27-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 08:01:40 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 08:01:40
0,0,11-12 08:01:41
0,0,11-12 08:01:42
95,95,11-12 08:01:43
0,0,11-12 08:01:44
0,0,11-12 08:01:45
899083,0,11-12 08:01:46
1092900,0,11-12 08:01:47
1022083,0,11-12 08:01:48
1163963,0,11-12 08:01:49
1113828,0,11-12 08:01:50
1107831,42,11-12 08:01:51
1139167,95,11-12 08:01:52
1144474,0,11-12 08:01:53
1177564,0,11-12 08:01:54
1197715,0,11-12 08:01:55
1127463,0,11-12 08:01:56
1127996,0,11-12 08:01:57
1132719,0,11-12 08:01:58
1127401,0,11-12 08:01:59
1126021,0,11-12 08:02:00
1111804,0,11-12 08:02:01
1161619,95,11-12 08:02:02
1149313,0,11-12 08:02:03
1113727,0,11-12 08:02:04
1191967,0,11-12 08:02:05
1159816,0,11-12 08:02:06
1153284,42,11-12 08:02:07
1141907,0,11-12 08:02:08
1125723,0,11-12 08:02:09
1140975,0,11-12 08:02:10
1131303,0,11-12 08:02:11
1120212,95,11-12 08:02:12
1132213,0,11-12 08:02:13
1064459,1434,11-12 08:02:14
1112413,247,11-12 08:02:15
680319,297,11-12 08:02:16
1126378,0,11-12 08:02:17
1111653,0,11-12 08:02:18
1128822,0,11-12 08:02:19
1111735,0,11-12 08:02:20
1131672,0,11-12 08:02:21
1127533,0,11-12 08:02:22
1142707,0,11-12 08:02:23
1093619,0,11-12 08:02:24
1103191,255,11-12 08:02:25
1109660,0,11-12 08:02:26
1130455,765,11-12 08:02:27
1131973,0,11-12 08:02:28
1123342,255,11-12 08:02:29
1105434,0,11-12 08:02:30
1113836,510,11-12 08:02:31
1098086,0,11-12 08:02:32
1093850,510,11-12 08:02:33
1085259,247,11-12 08:02:34
1134478,42,11-12 08:02:35
1105753,0,11-12 08:02:36
1125242,0,11-12 08:02:37
1109690,0,11-12 08:02:38
1105391,0,11-12 08:02:39
1122443,807,11-12 08:02:40
1064792,765,11-12 08:02:41
982751,255,11-12 08:02:42
869952,255,11-12 08:02:43
1352651,0,11-12 08:02:44
1123782,0,11-12 08:02:45
1123240,0,11-12 08:02:46
1119385,0,11-12 08:02:47
1009252,0,11-12 08:02:48
1112860,0,11-12 08:02:49
1125631,0,11-12 08:02:50
1130581,0,11-12 08:02:51
1133766,95,11-12 08:02:52
1123436,0,11-12 08:02:53
1133311,0,11-12 08:02:54
1148368,0,11-12 08:02:55
1124814,0,11-12 08:02:56
1130196,0,11-12 08:02:57
1121263,0,11-12 08:02:58
1147539,0,11-12 08:02:59
