"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain8-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 07:51:07 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 07:51:07
0,0,11-12 07:51:08
0,0,11-12 07:51:09
95,95,11-12 07:51:10
0,0,11-12 07:51:11
0,0,11-12 07:51:12
70,0,11-12 07:51:13
1131228,0,11-12 07:51:14
1020565,0,11-12 07:51:15
1124152,0,11-12 07:51:16
1128399,0,11-12 07:51:17
1127813,0,11-12 07:51:18
1125280,0,11-12 07:51:19
1125966,95,11-12 07:51:20
1128057,0,11-12 07:51:21
1123637,0,11-12 07:51:22
1131064,0,11-12 07:51:23
1127681,42,11-12 07:51:24
1128490,42,11-12 07:51:25
1127167,0,11-12 07:51:26
1127344,0,11-12 07:51:27
1138935,0,11-12 07:51:28
1133131,0,11-12 07:51:29
1127657,95,11-12 07:51:30
1133984,0,11-12 07:51:31
1128524,0,11-12 07:51:32
1129098,0,11-12 07:51:33
1124042,0,11-12 07:51:34
1120296,0,11-12 07:51:35
1124215,0,11-12 07:51:36
1132095,0,11-12 07:51:37
1120239,0,11-12 07:51:38
1120999,0,11-12 07:51:39
1070574,1529,11-12 07:51:40
1118526,0,11-12 07:51:41
1044598,247,11-12 07:51:42
743510,255,11-12 07:51:43
1125345,0,11-12 07:51:44
1122615,0,11-12 07:51:45
1122979,0,11-12 07:51:46
1131451,0,11-12 07:51:47
1138216,0,11-12 07:51:48
1134780,0,11-12 07:51:49
1122737,749,11-12 07:51:50
1105651,0,11-12 07:51:51
1098332,1020,11-12 07:51:52
1127166,510,11-12 07:51:53
1103281,0,11-12 07:51:54
1132249,339,11-12 07:51:55
1105166,255,11-12 07:51:56
1120444,510,11-12 07:51:57
1109885,0,11-12 07:51:58
1076060,0,11-12 07:51:59
1120168,510,11-12 07:52:00
1068913,502,11-12 07:52:01
1103403,0,11-12 07:52:02
1108543,0,11-12 07:52:03
1104244,0,11-12 07:52:04
1108228,0,11-12 07:52:05
1110859,0,11-12 07:52:06
1090117,1530,11-12 07:52:07
1066252,255,11-12 07:52:08
1004406,255,11-12 07:52:09
1058798,0,11-12 07:52:10
1185837,0,11-12 07:52:11
1118908,0,11-12 07:52:12
1119073,0,11-12 07:52:13
1011492,0,11-12 07:52:14
1119729,0,11-12 07:52:15
1115611,0,11-12 07:52:16
1117640,0,11-12 07:52:17
1124212,0,11-12 07:52:18
1123983,95,11-12 07:52:19
1107743,0,11-12 07:52:20
1131927,0,11-12 07:52:21
1119992,0,11-12 07:52:22
1122848,0,11-12 07:52:23
1132761,42,11-12 07:52:24
1133889,0,11-12 07:52:25
1126182,42,11-12 07:52:26
1137774,0,11-12 07:52:27
1132689,0,11-12 07:52:28
1140482,95,11-12 07:52:29
1116704,0,11-12 07:52:30
1138159,0,11-12 07:52:31
1129257,0,11-12 07:52:32
1125950,0,11-12 07:52:33
1123196,0,11-12 07:52:34
1125116,0,11-12 07:52:35
1125949,0,11-12 07:52:36
1127415,0,11-12 07:52:37
1123950,0,11-12 07:52:38
1119489,95,11-12 07:52:39
1062109,1434,11-12 07:52:40
1107831,247,11-12 07:52:41
678370,255,11-12 07:52:42
1119803,0,11-12 07:52:43
1130529,0,11-12 07:52:44
1122810,0,11-12 07:52:45
1115775,0,11-12 07:52:46
1140786,0,11-12 07:52:47
1138472,0,11-12 07:52:48
1135781,0,11-12 07:52:49
1115318,749,11-12 07:52:50
1095267,1020,11-12 07:52:51
1101614,0,11-12 07:52:52
1127388,510,11-12 07:52:53
1130472,255,11-12 07:52:54
1112798,42,11-12 07:52:55
1105924,297,11-12 07:52:56
1125829,510,11-12 07:52:57
1092476,0,11-12 07:52:58
1088261,510,11-12 07:52:59
1053894,255,11-12 07:53:00
1141057,247,11-12 07:53:01
1105415,0,11-12 07:53:02
1108569,0,11-12 07:53:03
1107279,0,11-12 07:53:04
