"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain24-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 05:02:53 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 05:02:53
0,0,23-07 05:02:54
0,0,23-07 05:02:55
0,0,23-07 05:02:56
0,0,23-07 05:02:57
0,0,23-07 05:02:58
0,0,23-07 05:02:59
0,0,23-07 05:03:00
0,0,23-07 05:03:01
0,0,23-07 05:03:02
0,0,23-07 05:03:03
129110,0,23-07 05:03:04
358471,0,23-07 05:03:05
1775128,0,23-07 05:03:06
2622188,0,23-07 05:03:07
1343308,0,23-07 05:03:08
1878841,0,23-07 05:03:09
1646354,0,23-07 05:03:10
1342766,0,23-07 05:03:11
671653,2136,23-07 05:03:12
714667,0,23-07 05:03:13
2624494,0,23-07 05:03:14
2347685,1068,23-07 05:03:15
1141401,356,23-07 05:03:16
1380322,356,23-07 05:03:17
1240225,0,23-07 05:03:18
2153101,356,23-07 05:03:19
2023020,356,23-07 05:03:20
289884,356,23-07 05:03:21
439197,356,23-07 05:03:22
264420,356,23-07 05:03:23
971962,0,23-07 05:03:24
1327631,0,23-07 05:03:25
2862310,0,23-07 05:03:26
2616576,0,23-07 05:03:27
1699728,0,23-07 05:03:28
2450979,0,23-07 05:03:29
2427034,0,23-07 05:03:30
2815311,0,23-07 05:03:31
1985719,0,23-07 05:03:32
663263,1068,23-07 05:03:33
2411941,356,23-07 05:03:34
2746585,0,23-07 05:03:35
2097786,1068,23-07 05:03:36
2010243,712,23-07 05:03:37
1381057,356,23-07 05:03:38
1077153,712,23-07 05:03:39
2728096,0,23-07 05:03:40
731216,712,23-07 05:03:41
298488,0,23-07 05:03:42
304895,356,23-07 05:03:43
835665,0,23-07 05:03:44
1223021,0,23-07 05:03:45
1451004,0,23-07 05:03:46
1678337,0,23-07 05:03:47
969788,0,23-07 05:03:48
1763504,0,23-07 05:03:49
1883734,0,23-07 05:03:50
2680030,0,23-07 05:03:51
2440985,0,23-07 05:03:52
406279,1424,23-07 05:03:53
1218760,712,23-07 05:03:54
1871290,0,23-07 05:03:55
1639622,712,23-07 05:03:56
1079610,356,23-07 05:03:57
1329800,356,23-07 05:03:58
2090934,356,23-07 05:03:59
2768703,356,23-07 05:04:00
1617854,356,23-07 05:04:01
285653,356,23-07 05:04:02
292403,356,23-07 05:04:03
404523,356,23-07 05:04:04
992945,0,23-07 05:04:05
2080694,0,23-07 05:04:06
3116641,0,23-07 05:04:07
1686612,0,23-07 05:04:08
2285164,0,23-07 05:04:09
1363962,0,23-07 05:04:10
1512297,0,23-07 05:04:11
1756436,0,23-07 05:04:12
776568,0,23-07 05:04:13
911137,712,23-07 05:04:14
1426774,0,23-07 05:04:15
1968244,0,23-07 05:04:16
1434580,712,23-07 05:04:17
698318,1068,23-07 05:04:18
2390827,712,23-07 05:04:19
1028437,712,23-07 05:04:20
2697524,0,23-07 05:04:21
299283,356,23-07 05:04:22
196631,356,23-07 05:04:23
382328,356,23-07 05:04:24
1024272,356,23-07 05:04:25
1184024,0,23-07 05:04:26
1523597,0,23-07 05:04:27
1447624,0,23-07 05:04:28
2524196,0,23-07 05:04:29
2108138,0,23-07 05:04:30
2256061,0,23-07 05:04:31
2681434,0,23-07 05:04:32
1535283,0,23-07 05:04:33
1214208,356,23-07 05:04:34
2735013,712,23-07 05:04:35
2154243,0,23-07 05:04:36
2331394,1780,23-07 05:04:37
636580,712,23-07 05:04:38
1434520,356,23-07 05:04:39
1063150,356,23-07 05:04:40
2212243,356,23-07 05:04:41
253908,0,23-07 05:04:42
178534,356,23-07 05:04:43
389640,712,23-07 05:04:44
719243,0,23-07 05:04:45
1338387,0,23-07 05:04:46
1964184,0,23-07 05:04:47
1008460,0,23-07 05:04:48
1652428,0,23-07 05:04:49
1653336,0,23-07 05:04:50
1578627,0,23-07 05:04:51
2160292,0,23-07 05:04:52
903958,0,23-07 05:04:53
1649677,0,23-07 05:04:54
874791,1780,23-07 05:04:55
1935825,0,23-07 05:04:56
1730752,0,23-07 05:04:57
836460,1068,23-07 05:04:58
1108549,712,23-07 05:04:59
1123638,356,23-07 05:05:00
2207458,0,23-07 05:05:01
553383,356,23-07 05:05:02
178796,712,23-07 05:05:03
323044,356,23-07 05:05:04
970117,0,23-07 05:05:05
2128280,0,23-07 05:05:06
2289006,0,23-07 05:05:07
1485921,0,23-07 05:05:08
2188860,0,23-07 05:05:09
2473344,0,23-07 05:05:10
2817131,0,23-07 05:05:11
1932497,0,23-07 05:05:12
1255883,2136,23-07 05:05:13
3704030,0,23-07 05:05:14
2769872,712,23-07 05:05:15
2522832,356,23-07 05:05:16
2956826,356,23-07 05:05:17
347351,356,23-07 05:05:18
699697,356,23-07 05:05:19
2307444,0,23-07 05:05:20
3764401,0,23-07 05:05:21
3685568,0,23-07 05:05:22
1703432,0,23-07 05:05:23
3361473,0,23-07 05:05:24
2435489,2136,23-07 05:05:25
3741348,356,23-07 05:05:26
3179239,356,23-07 05:05:27
1089124,356,23-07 05:05:28
2929835,356,23-07 05:05:29
736578,356,23-07 05:05:30
1955297,0,23-07 05:05:31
2967740,0,23-07 05:05:32
1956696,0,23-07 05:05:33
2837028,0,23-07 05:05:34
3050092,0,23-07 05:05:35
2209289,2136,23-07 05:05:36
3587776,0,23-07 05:05:37
1836030,712,23-07 05:05:38
2176105,356,23-07 05:05:39
3491427,0,23-07 05:05:40
1310644,712,23-07 05:05:41
967448,0,23-07 05:05:42
1908419,0,23-07 05:05:43
2700723,0,23-07 05:05:44
3753908,0,23-07 05:05:45
3160148,0,23-07 05:05:46
2925646,0,23-07 05:05:47
1063509,2136,23-07 05:05:48
3288979,0,23-07 05:05:49
2977317,712,23-07 05:05:50
2763093,356,23-07 05:05:51
3005565,356,23-07 05:05:52
382627,356,23-07 05:05:53
972716,356,23-07 05:05:54
3145866,0,23-07 05:05:55
3633985,0,23-07 05:05:56
3270433,0,23-07 05:05:57
2469817,0,23-07 05:05:58
2465236,1780,23-07 05:05:59
3546470,0,23-07 05:06:00
2938891,712,23-07 05:06:01
2477891,356,23-07 05:06:02
2527522,0,23-07 05:06:03
885809,712,23-07 05:06:04
704990,356,23-07 05:06:05
2537651,0,23-07 05:06:06
3398538,0,23-07 05:06:07
2152744,0,23-07 05:06:08
2855988,0,23-07 05:06:09
3445156,0,23-07 05:06:10
2214357,1780,23-07 05:06:11
4195861,712,23-07 05:06:12
1761537,356,23-07 05:06:13
2879360,356,23-07 05:06:14
2538679,356,23-07 05:06:15
618376,356,23-07 05:06:16
2016153,0,23-07 05:06:17
1443807,0,23-07 05:06:18
3328689,0,23-07 05:06:19
3295168,0,23-07 05:06:20
3753700,0,23-07 05:06:21
2112979,1068,23-07 05:06:22
2400160,0,23-07 05:06:23
3527439,1780,23-07 05:06:24
3160156,356,23-07 05:06:25
3291235,356,23-07 05:06:26
673980,356,23-07 05:06:27
337147,356,23-07 05:06:28
2396276,0,23-07 05:06:29
2997212,0,23-07 05:06:30
3539562,0,23-07 05:06:31
2850656,0,23-07 05:06:32
1721039,0,23-07 05:06:33
1964648,1780,23-07 05:06:34
3756087,712,23-07 05:06:35
3107587,356,23-07 05:06:36
2711547,356,23-07 05:06:37
1904260,356,23-07 05:06:38
394761,356,23-07 05:06:39
857894,356,23-07 05:06:40
2469751,0,23-07 05:06:41
3233577,0,23-07 05:06:42
1804611,0,23-07 05:06:43
2684337,0,23-07 05:06:44
2688552,0,23-07 05:06:45
2865327,1780,23-07 05:06:46
3119232,712,23-07 05:06:47
1189687,356,23-07 05:06:48
2655583,356,23-07 05:06:49
3393284,356,23-07 05:06:50
589816,356,23-07 05:06:51
1782393,0,23-07 05:06:52
1340210,0,23-07 05:06:53
3596960,0,23-07 05:06:54
3387135,0,23-07 05:06:55
2959225,0,23-07 05:06:56
2327452,2136,23-07 05:06:57
