"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain2-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 01:31:12 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 01:31:12
0,0,27-07 01:31:13
0,0,27-07 01:31:14
0,0,27-07 01:31:15
0,0,27-07 01:31:16
0,0,27-07 01:31:17
0,0,27-07 01:31:18
95,95,27-07 01:31:19
0,0,27-07 01:31:20
0,0,27-07 01:31:21
0,0,27-07 01:31:22
245033,0,27-07 01:31:23
3305359,0,27-07 01:31:24
2875995,0,27-07 01:31:25
3528320,0,27-07 01:31:26
3378744,0,27-07 01:31:27
3363714,95,27-07 01:31:28
3285783,0,27-07 01:31:29
3650279,0,27-07 01:31:30
4240116,0,27-07 01:31:31
2471407,0,27-07 01:31:32
2207854,956,27-07 01:31:33
3974307,0,27-07 01:31:34
3416686,0,27-07 01:31:35
3390700,1301,27-07 01:31:36
3043480,255,27-07 01:31:37
3625898,255,27-07 01:31:38
2474145,0,27-07 01:31:39
4398720,0,27-07 01:31:40
1497435,765,27-07 01:31:41
470523,297,27-07 01:31:42
588946,255,27-07 01:31:43
703127,255,27-07 01:31:44
1996504,0,27-07 01:31:45
2779315,0,27-07 01:31:46
2757544,0,27-07 01:31:47
3347960,0,27-07 01:31:48
3476439,0,27-07 01:31:49
3553092,0,27-07 01:31:50
3353418,0,27-07 01:31:51
3496973,0,27-07 01:31:52
3696030,95,27-07 01:31:53
2885162,0,27-07 01:31:54
2286758,239,27-07 01:31:55
3552289,510,27-07 01:31:56
3082966,0,27-07 01:31:57
2801291,1514,27-07 01:31:58
3101907,255,27-07 01:31:59
3044772,255,27-07 01:32:00
3067553,255,27-07 01:32:01
2853719,247,27-07 01:32:02
4104979,255,27-07 01:32:03
515161,255,27-07 01:32:04
531637,255,27-07 01:32:05
847196,255,27-07 01:32:06
880861,0,27-07 01:32:07
3109710,0,27-07 01:32:08
2594805,42,27-07 01:32:09
3489242,0,27-07 01:32:10
3043575,0,27-07 01:32:11
3302091,0,27-07 01:32:12
3224965,0,27-07 01:32:13
3409104,0,27-07 01:32:14
3520343,95,27-07 01:32:15
3439525,0,27-07 01:32:16
1919477,1442,27-07 01:32:17
2362017,0,27-07 01:32:18
3648196,0,27-07 01:32:19
3013051,0,27-07 01:32:20
3543805,749,27-07 01:32:21
2740038,255,27-07 01:32:22
3505802,255,27-07 01:32:23
