"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain26-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 05:02:53 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 05:02:53
0,0,23-07 05:02:54
0,0,23-07 05:02:55
0,0,23-07 05:02:56
0,0,23-07 05:02:57
0,0,23-07 05:02:58
0,0,23-07 05:02:59
0,0,23-07 05:03:00
0,0,23-07 05:03:01
0,0,23-07 05:03:02
0,0,23-07 05:03:03
0,0,23-07 05:03:04
182311,0,23-07 05:03:05
780294,0,23-07 05:03:06
2119061,0,23-07 05:03:07
1120744,0,23-07 05:03:08
1701704,0,23-07 05:03:09
1666620,0,23-07 05:03:10
1502669,0,23-07 05:03:11
1471438,0,23-07 05:03:12
639145,0,23-07 05:03:13
977404,356,23-07 05:03:14
1939588,0,23-07 05:03:15
1914852,0,23-07 05:03:16
1046330,1424,23-07 05:03:17
1225415,712,23-07 05:03:18
2371644,712,23-07 05:03:19
2377053,0,23-07 05:03:20
1448971,356,23-07 05:03:21
289823,0,23-07 05:03:22
170189,356,23-07 05:03:23
302894,356,23-07 05:03:24
1535239,0,23-07 05:03:25
1105771,0,23-07 05:03:26
1619897,0,23-07 05:03:27
1007204,0,23-07 05:03:28
1564496,0,23-07 05:03:29
1457336,0,23-07 05:03:30
1522221,0,23-07 05:03:31
1322019,0,23-07 05:03:32
1470661,0,23-07 05:03:33
829635,2136,23-07 05:03:34
1522008,0,23-07 05:03:35
2932123,0,23-07 05:03:36
2335245,712,23-07 05:03:37
1287672,0,23-07 05:03:38
1582834,1068,23-07 05:03:39
1163664,356,23-07 05:03:40
2505146,0,23-07 05:03:41
888135,356,23-07 05:03:42
316514,0,23-07 05:03:43
425454,712,23-07 05:03:44
820888,0,23-07 05:03:45
1093130,0,23-07 05:03:46
1353354,0,23-07 05:03:47
1298472,0,23-07 05:03:48
1683928,0,23-07 05:03:49
1365232,0,23-07 05:03:50
1457319,0,23-07 05:03:51
1793823,0,23-07 05:03:52
597188,0,23-07 05:03:53
785108,1068,23-07 05:03:54
1887906,0,23-07 05:03:55
2196088,0,23-07 05:03:56
1904936,1424,23-07 05:03:57
1141930,0,23-07 05:03:58
1147141,1068,23-07 05:03:59
2154833,0,23-07 05:04:00
544121,1068,23-07 05:04:01
250896,0,23-07 05:04:02
309775,712,23-07 05:04:03
872689,0,23-07 05:04:04
2163405,0,23-07 05:04:05
1278554,0,23-07 05:04:06
1652837,0,23-07 05:04:07
1070612,0,23-07 05:04:08
1635936,0,23-07 05:04:09
1050263,0,23-07 05:04:10
1290377,0,23-07 05:04:11
1552502,0,23-07 05:04:12
678557,0,23-07 05:04:13
840025,356,23-07 05:04:14
1689930,712,23-07 05:04:15
1676974,0,23-07 05:04:16
1375740,712,23-07 05:04:17
761622,356,23-07 05:04:18
2000449,0,23-07 05:04:19
1275182,712,23-07 05:04:20
1783816,0,23-07 05:04:21
243824,712,23-07 05:04:22
163100,1780,23-07 05:04:23
288381,356,23-07 05:04:24
1505933,0,23-07 05:04:25
1594764,0,23-07 05:04:26
1948044,0,23-07 05:04:27
1060406,0,23-07 05:04:28
1824832,0,23-07 05:04:29
1480905,0,23-07 05:04:30
1099589,0,23-07 05:04:31
1793130,0,23-07 05:04:32
908580,0,23-07 05:04:33
881117,1068,23-07 05:04:34
1508021,1068,23-07 05:04:35
1586602,0,23-07 05:04:36
1429679,356,23-07 05:04:37
1152256,712,23-07 05:04:38
1553504,712,23-07 05:04:39
1251940,0,23-07 05:04:40
2007882,0,23-07 05:04:41
777607,356,23-07 05:04:42
183269,1068,23-07 05:04:43
285966,356,23-07 05:04:44
380975,0,23-07 05:04:45
1134702,0,23-07 05:04:46
972298,0,23-07 05:04:47
1008094,0,23-07 05:04:48
1648932,0,23-07 05:04:49
1760240,0,23-07 05:04:50
1534713,0,23-07 05:04:51
1568538,0,23-07 05:04:52
1217673,0,23-07 05:04:53
1251187,0,23-07 05:04:54
1107414,2136,23-07 05:04:55
1890726,0,23-07 05:04:56
2590838,0,23-07 05:04:57
1364787,712,23-07 05:04:58
2400215,356,23-07 05:04:59
1467057,712,23-07 05:05:00
2950811,0,23-07 05:05:01
242697,0,23-07 05:05:02
204350,1068,23-07 05:05:03
350882,356,23-07 05:05:04
1409694,0,23-07 05:05:05
1121989,0,23-07 05:05:06
1314707,0,23-07 05:05:07
1557770,0,23-07 05:05:08
2402112,0,23-07 05:05:09
2001785,0,23-07 05:05:10
2632854,0,23-07 05:05:11
1993473,1424,23-07 05:05:12
1490402,712,23-07 05:05:13
3211375,712,23-07 05:05:14
2840146,0,23-07 05:05:15
2666288,356,23-07 05:05:16
2609378,356,23-07 05:05:17
298076,356,23-07 05:05:18
1214031,356,23-07 05:05:19
2728747,0,23-07 05:05:20
3764809,0,23-07 05:05:21
3130511,0,23-07 05:05:22
2290818,0,23-07 05:05:23
3300262,1068,23-07 05:05:24
4070527,1068,23-07 05:05:25
4046701,712,23-07 05:05:26
3772644,0,23-07 05:05:27
2022144,356,23-07 05:05:28
2047963,712,23-07 05:05:29
636363,356,23-07 05:05:30
2048130,0,23-07 05:05:31
3210387,0,23-07 05:05:32
2083884,0,23-07 05:05:33
3224095,0,23-07 05:05:34
3193118,0,23-07 05:05:35
1794407,2136,23-07 05:05:36
3406255,356,23-07 05:05:37
1483357,356,23-07 05:05:38
3172570,356,23-07 05:05:39
4041418,0,23-07 05:05:40
709948,712,23-07 05:05:41
1567771,0,23-07 05:05:42
1595129,0,23-07 05:05:43
3310500,0,23-07 05:05:44
2913477,0,23-07 05:05:45
3151264,0,23-07 05:05:46
2176859,2136,23-07 05:05:47
1855423,0,23-07 05:05:48
3285361,356,23-07 05:05:49
2495584,356,23-07 05:05:50
3088211,356,23-07 05:05:51
1964281,356,23-07 05:05:52
405597,712,23-07 05:05:53
1465940,0,23-07 05:05:54
3292217,0,23-07 05:05:55
3412096,0,23-07 05:05:56
3094651,0,23-07 05:05:57
2065857,0,23-07 05:05:58
1864761,0,23-07 05:05:59
3548267,0,23-07 05:06:00
3305631,2136,23-07 05:06:01
2609101,356,23-07 05:06:02
1854856,356,23-07 05:06:03
588338,356,23-07 05:06:04
1431771,356,23-07 05:06:05
2741829,0,23-07 05:06:06
3245752,0,23-07 05:06:07
1656379,0,23-07 05:06:08
3773677,0,23-07 05:06:09
2450236,1424,23-07 05:06:10
3746628,356,23-07 05:06:11
3048687,712,23-07 05:06:12
2374452,356,23-07 05:06:13
3203549,356,23-07 05:06:14
1196176,356,23-07 05:06:15
690843,356,23-07 05:06:16
2897631,0,23-07 05:06:17
2428529,0,23-07 05:06:18
3609032,0,23-07 05:06:19
3572605,0,23-07 05:06:20
4125098,0,23-07 05:06:21
3149198,1424,23-07 05:06:22
2290164,0,23-07 05:06:23
3348602,1424,23-07 05:06:24
2622362,356,23-07 05:06:25
2813448,356,23-07 05:06:26
548502,356,23-07 05:06:27
727784,356,23-07 05:06:28
2398200,0,23-07 05:06:29
3055369,0,23-07 05:06:30
3112473,0,23-07 05:06:31
4076269,0,23-07 05:06:32
1264920,1068,23-07 05:06:33
3998481,356,23-07 05:06:34
3676180,1068,23-07 05:06:35
3537110,356,23-07 05:06:36
3460012,0,23-07 05:06:37
267247,712,23-07 05:06:38
460724,356,23-07 05:06:39
2345425,0,23-07 05:06:40
3011324,0,23-07 05:06:41
3226959,0,23-07 05:06:42
1571743,0,23-07 05:06:43
3358230,0,23-07 05:06:44
1757487,1068,23-07 05:06:45
3956976,0,23-07 05:06:46
3380532,1780,23-07 05:06:47
1588792,356,23-07 05:06:48
3352429,356,23-07 05:06:49
672786,356,23-07 05:06:50
1797655,0,23-07 05:06:51
3045536,0,23-07 05:06:52
2116048,0,23-07 05:06:53
3778657,0,23-07 05:06:54
3861189,0,23-07 05:06:55
2375821,356,23-07 05:06:56
3195914,712,23-07 05:06:57
