"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain8-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 01:31:12 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 01:31:12
0,0,27-07 01:31:13
0,0,27-07 01:31:14
0,0,27-07 01:31:15
0,0,27-07 01:31:16
95,95,27-07 01:31:17
0,0,27-07 01:31:18
0,0,27-07 01:31:19
0,0,27-07 01:31:20
0,0,27-07 01:31:21
42,42,27-07 01:31:22
0,0,27-07 01:31:23
213920,0,27-07 01:31:24
2266317,0,27-07 01:31:25
2725567,0,27-07 01:31:26
3245756,95,27-07 01:31:27
3867219,0,27-07 01:31:28
3492708,0,27-07 01:31:29
3863511,0,27-07 01:31:30
3881856,0,27-07 01:31:31
3907006,42,27-07 01:31:32
1947499,239,27-07 01:31:33
2652625,0,27-07 01:31:34
3775252,0,27-07 01:31:35
3239780,0,27-07 01:31:36
3106790,510,27-07 01:31:37
3380114,0,27-07 01:31:38
3058281,255,27-07 01:31:39
2216169,765,27-07 01:31:40
3925631,0,27-07 01:31:41
2316129,1004,27-07 01:31:42
502852,255,27-07 01:31:43
622019,255,27-07 01:31:44
713313,510,27-07 01:31:45
2258527,0,27-07 01:31:46
2662925,0,27-07 01:31:47
2692499,0,27-07 01:31:48
3466697,0,27-07 01:31:49
3498984,0,27-07 01:31:50
3238965,0,27-07 01:31:51
3350412,0,27-07 01:31:52
3351182,0,27-07 01:31:53
3518676,0,27-07 01:31:54
2996984,137,27-07 01:31:55
1748481,478,27-07 01:31:56
2730421,0,27-07 01:31:57
3547287,0,27-07 01:31:58
3446712,494,27-07 01:31:59
2887770,1020,27-07 01:32:00
3042078,297,27-07 01:32:01
2769495,510,27-07 01:32:02
2107920,247,27-07 01:32:03
3962329,0,27-07 01:32:04
2208575,255,27-07 01:32:05
495909,510,27-07 01:32:06
793525,0,27-07 01:32:07
646298,255,27-07 01:32:08
2474444,0,27-07 01:32:09
2605064,0,27-07 01:32:10
2943800,0,27-07 01:32:11
3537338,0,27-07 01:32:12
3312612,0,27-07 01:32:13
3285061,0,27-07 01:32:14
3415126,0,27-07 01:32:15
3422235,0,27-07 01:32:16
3801240,95,27-07 01:32:17
2524965,0,27-07 01:32:18
2224472,1458,27-07 01:32:19
3391608,0,27-07 01:32:20
3678992,0,27-07 01:32:21
3490717,749,27-07 01:32:22
2838138,255,27-07 01:32:23
3456928,255,27-07 01:32:24
2206155,255,27-07 01:32:25
